angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,norm_scale,label
0.99,86.657,8531.017,6659,0.074,0.928,0.450307971,0.215121405,0.252934025,0.254464286,a
0.994,85.269,8566.297,6689.5,0.074,0.922,0.43838429,0.216250731,0.25444756,0.254464286,a
0.967,85.776,8416.732,6704,0.074,0.921,0.442739698,0.211463098,0.255167109,0.254464286,a
0.944,83.559,8251.194,6648.5,0.074,0.919,0.423694451,0.206164163,0.252412972,0.254464286,a
0.935,83.852,8073.742,6526.5,0.073,0.918,0.426211482,0.200483856,0.246358832,0.25,a
0.934,82.785,8083.21,6439.5,0.072,0.92,0.417045367,0.20078693,0.242041535,0.245535714,a
0.928,81.346,8017.315,6372,0.071,0.915,0.404683567,0.198677606,0.238691909,0.241071429,a
0.933,81.335,7999.31,6285,0.07,0.919,0.404589071,0.198101259,0.234374612,0.236607143,a
0.924,80.495,7843.34,6231,0.069,0.915,0.39737301,0.1931086,0.231694911,0.232142857,a
0.916,81.147,7714.36,6149,0.068,0.917,0.402974048,0.1889799,0.227625735,0.227678571,a
0.931,79.243,7821.499,6076,0.068,0.916,0.386617643,0.192409461,0.224003176,0.227678571,a
0.924,80.196,7541.142,5910,0.066,0.92,0.394804436,0.183435125,0.215765576,0.21875,a
0.98,82.197,7906.061,6112,0.068,0.923,0.411994124,0.195116323,0.225789643,0.227678571,a
0.962,85.999,8033.977,6145.5,0.068,0.943,0.44465539,0.199210963,0.227452051,0.227678571,a
0.924,85.687,8094.406,6384,0.071,0.933,0.441975139,0.201145319,0.239287398,0.241071429,a
0.894,86.245,8343.37,6440.5,0.072,0.927,0.446768665,0.209114752,0.242091159,0.245535714,a
0.869,87.419,8267.104,6252.5,0.069,0.927,0.456853969,0.206673448,0.232761829,0.232142857,a
0.862,89.732,8353.311,6228,0.069,0.934,0.476723908,0.209432967,0.231546039,0.232142857,a
0.851,89.8,8294.953,6292.5,0.07,0.929,0.477308066,0.207564905,0.234746793,0.236607143,a
0.843,88.93,8369.238,6224,0.069,0.929,0.469834288,0.209942797,0.231347542,0.232142857,a
0.834,88.516,8480.264,6219,0.069,0.93,0.466277801,0.213496782,0.231099422,0.232142857,a
0.819,90.515,8632.707,6308,0.07,0.93,0.483450308,0.218376541,0.235515967,0.236607143,a
0.457,52.556,3501.143,3175,0.035,0.765,0.157361671,0.054113203,0.080043669,0.080357143,a
0.812,89.848,8421.512,6247,0.069,0.93,0.477720412,0.211616108,0.232488897,0.232142857,a
0.843,54.163,3492.936,3057.5,0.034,0.634,0.171166682,0.053850494,0.074212838,0.075892857,a
0.832,55.187,3592.096,3131,0.035,0.651,0.179963404,0.057024644,0.077860209,0.080357143,a
0.867,88.072,8359.543,6191.5,0.069,0.93,0.462463598,0.209632456,0.229734759,0.232142857,a
0.882,87.708,8365.336,6192,0.069,0.92,0.459336638,0.209817892,0.229759571,0.232142857,a
0.893,87.582,8421.423,6239.5,0.069,0.926,0.458254229,0.211613259,0.232116716,0.232142857,a
0.911,84.813,8321.974,6264.5,0.07,0.915,0.434466999,0.208429858,0.233357318,0.236607143,a
0.705,50.309,3509.204,3162.5,0.035,0.545,0.138058708,0.054371239,0.079423368,0.080357143,a
0.973,96.497,12553.052,8067,0.09,0.738,0.53483897,0.343868292,0.322804754,0.325892857,b
0.993,96.34,12498.184,7966.5,0.089,0.757,0.533490254,0.342111947,0.317817532,0.321428571,b
0.984,96.989,12456.18,7926,0.088,0.733,0.53906552,0.340767382,0.315807756,0.316964286,b
0.995,98.385,12806.747,7940,0.088,0.699,0.551057926,0.351989167,0.316502494,0.316964286,b
0.993,98.44,12539.626,7866.5,0.087,0.722,0.551530406,0.343438521,0.312855122,0.3125,b
0.987,98.442,12181.849,7889,0.088,0.749,0.551547587,0.331985942,0.313971665,0.316964286,b
0.971,98.859,12410.695,7972,0.089,0.73,0.555129846,0.33931139,0.318090465,0.321428571,b
0.963,98.278,12421.65,7971,0.089,0.771,0.550138737,0.339662064,0.318040841,0.321428571,b
0.993,96.61,12200.147,7931,0.088,0.766,0.535809702,0.332571668,0.316055877,0.316964286,b
0.957,99.814,12538.802,7941,0.088,0.746,0.56333382,0.343412144,0.316552118,0.316964286,b
0.948,99.512,12138.879,7886.5,0.088,0.765,0.560739474,0.330610455,0.313847604,0.316964286,b
0.917,98.864,12255.857,7807.5,0.087,0.786,0.555172799,0.334354966,0.309927301,0.3125,b
0.876,99.509,12740.831,7758,0.086,0.769,0.560713703,0.34987917,0.307470908,0.308035714,b
0.855,100.424,12914.296,7835.5,0.087,0.715,0.568574055,0.355431852,0.311316775,0.3125,b
0.855,101.382,13418.512,7790,0.087,0.702,0.5768038,0.371572,0.309058879,0.3125,b
0.852,102.942,13294.912,7817,0.087,0.753,0.590205056,0.367615516,0.31039873,0.3125,b
0.873,100.435,13102.231,7820,0.087,0.707,0.568668551,0.361447723,0.310547602,0.3125,b
0.886,101.696,13026.886,7843,0.087,0.711,0.579501233,0.359035901,0.311688956,0.3125,b
0.93,102.063,12857.479,7961.5,0.088,0.755,0.582653964,0.353613118,0.317569412,0.316964286,b
0.971,102.439,12460.195,7935,0.088,0.728,0.58588401,0.340895904,0.316254373,0.316964286,b
0.993,102.803,12724.248,8027,0.089,0.73,0.58901097,0.349348342,0.32081979,0.321428571,b
0.978,103.941,12454.039,7985.5,0.089,0.702,0.598787015,0.340698848,0.31876039,0.321428571,b
0.948,102.372,12454.366,7944.5,0.088,0.696,0.585308444,0.340709316,0.316725802,0.316964286,b
0.963,103.204,12839.079,7970,0.089,0.68,0.59245578,0.353024127,0.317991217,0.321428571,b
0.935,102.56,12518.749,7925.5,0.088,0.739,0.586923467,0.34277024,0.315782944,0.316964286,b
0.926,102.747,12530.265,7907,0.088,0.715,0.588529899,0.343138872,0.314864898,0.316964286,b
0.935,102.764,12696.204,7892.5,0.088,0.723,0.588675939,0.348450643,0.314145349,0.316964286,b
0.924,103.365,12630.647,7858,0.087,0.705,0.593838858,0.346352138,0.312433318,0.3125,b
0.936,102.994,12619.275,7839,0.087,0.707,0.590651765,0.345988116,0.31149046,0.3125,b
0.996,103.186,12706.312,7914,0.088,0.698,0.59230115,0.348774204,0.315212267,0.316964286,b
0.959,101.989,12799.625,7894,0.088,0.696,0.582018264,0.351761189,0.314219785,0.316964286,b
0.971,103.611,12519.049,7936.5,0.088,0.696,0.595952133,0.342779843,0.316328809,0.316964286,b
0.926,99.375,12150.52,8144.5,0.09,0.725,0.559562569,0.330983088,0.326650622,0.325892857,b
0.989,101.318,12304.646,8203.5,0.091,0.715,0.576254005,0.335916721,0.329578443,0.330357143,b
0.984,102.571,12665.065,8378,0.093,0.709,0.587017963,0.347453872,0.338237848,0.339285714,b
0.961,101.8,12708.693,8582,0.095,0.71,0.58039465,0.348850421,0.348361164,0.348214286,b
0.97,104.449,12595.714,8633,0.096,0.706,0.603151013,0.345233919,0.350891993,0.352678571,b
0.982,104.922,13071.767,8571,0.095,0.695,0.607214343,0.360472559,0.347815299,0.348214286,b
0.995,105.783,12654.959,8393.5,0.093,0.746,0.614610805,0.347130375,0.339007022,0.339285714,b
0.993,107.902,13019.072,8367,0.093,0.727,0.632814178,0.358785772,0.337691983,0.339285714,b
0.98,107.935,13363.105,8440,0.094,0.722,0.633097666,0.369798401,0.341314542,0.34375,b
0.967,109.545,13365.508,8417,0.094,0.688,0.646928449,0.369875321,0.340173188,0.34375,b
0.962,108.237,13237.183,8417,0.094,0.702,0.635692012,0.365767589,0.340173188,0.34375,b
0.983,106.07,12935.371,8300.5,0.092,0.748,0.617076293,0.356106471,0.334391981,0.334821429,b
0.975,106.057,13011.184,8171,0.091,0.667,0.616964616,0.358533274,0.32796566,0.330357143,b
0.972,104.922,13224.993,8394,0.093,0.721,0.607214343,0.365377382,0.339031834,0.339285714,b
0.966,103.486,13047.121,8367,0.093,0.731,0.594878315,0.359683631,0.337691983,0.339285714,b
0.981,103.769,12997.919,8448.5,0.094,0.737,0.59730944,0.358108656,0.341736347,0.34375,b
0.949,104.501,13008.218,8431.5,0.094,0.713,0.603597722,0.358438331,0.340892738,0.34375,b
0.962,103.368,12839.874,8466.5,0.094,0.743,0.59386463,0.353049575,0.342629581,0.34375,b
0.967,101.033,12730.01,8418,0.094,0.749,0.573805699,0.349532786,0.340222812,0.34375,b
0.985,99.427,12574.593,8436.5,0.094,0.752,0.560009278,0.344557828,0.341140858,0.34375,b
0.985,99.546,12530.784,8370,0.093,0.765,0.561031553,0.343155485,0.337840856,0.339285714,b
0.954,99.294,12623.727,8347,0.093,0.756,0.558866735,0.346130626,0.336699501,0.339285714,b
0.993,97.629,12272.741,8356.5,0.093,0.783,0.544563471,0.334895429,0.33717093,0.339285714,b
0.985,99.7,13380.82,8364,0.093,0.697,0.562354498,0.370365464,0.337543111,0.339285714,b
0.979,99.44,13135.681,8404.5,0.093,0.725,0.560120955,0.362518471,0.339552887,0.339285714,b
0.975,99.426,12872.383,8418,0.094,0.72,0.560000687,0.354090201,0.340222812,0.34375,b
0.996,100.795,13191.309,8366.5,0.093,0.717,0.571761148,0.364299144,0.337667171,0.339285714,b
0.99,101.095,13210.833,8266,0.092,0.728,0.574338313,0.364924115,0.332679949,0.334821429,b
0.979,101.241,13244.845,8189.5,0.091,0.721,0.575592533,0.366012852,0.328883706,0.330357143,b
0.969,102.828,13433.331,8057.5,0.09,0.714,0.589225734,0.372046362,0.322333325,0.325892857,b
0.988,101.736,12936.502,8043.5,0.089,0.741,0.579844855,0.356142674,0.321638588,0.321428571,b
0.994,101.863,12873.791,8035.5,0.089,0.731,0.580935854,0.354135271,0.321241595,0.321428571,b
0.973,102.241,13188.113,7994.5,0.089,0.747,0.584183082,0.364196839,0.319207007,0.321428571,b
0.978,101.247,13041,8067,0.09,0.754,0.575644076,0.359487696,0.322804754,0.325892857,b
0.979,100.719,12993.809,7992.5,0.089,0.75,0.571108267,0.357977093,0.319107759,0.321428571,b
0.975,101.88,12915.433,8036,0.089,0.755,0.581081894,0.355468248,0.321266407,0.321428571,b
0.996,101.67,12847.008,8167,0.091,0.757,0.579277878,0.353277937,0.327767164,0.330357143,b
0.983,101.446,12655.936,8174.5,0.091,0.765,0.577353596,0.347161649,0.328139344,0.330357143,b
0.983,102.026,12638.245,8277.5,0.092,0.762,0.582336114,0.346595353,0.333250627,0.334821429,b
0.822,110.775,14275.194,8907,0.099,0.627,0.657494824,0.39899472,0.364488996,0.366071429,b
0.784,110.495,14634.921,8801,0.098,0.632,0.655089471,0.41050972,0.359228842,0.361607143,b
0.749,111.569,14626.26,8772,0.097,0.615,0.66431572,0.410232478,0.357789743,0.357142857,b
0.764,109.87,14699.753,8781.5,0.098,0.687,0.649720378,0.412585017,0.358261172,0.361607143,b
0.761,108.771,14361.027,8730.5,0.097,0.655,0.640279365,0.401742268,0.355730343,0.357142857,b
0.69,112.128,14994.728,8680,0.096,0.62,0.669117837,0.42202728,0.353224326,0.352678571,b
0.725,108.562,14362.068,8599.5,0.096,0.668,0.63848394,0.40177559,0.349229586,0.352678571,b
0.721,109.463,14321.048,8658,0.096,0.648,0.646224024,0.400462524,0.352132596,0.352678571,b
0.751,107.985,14166.173,8611,0.096,0.659,0.633527193,0.395504916,0.349800263,0.352678571,b
0.752,108.091,13458.534,8642,0.096,0.609,0.634437792,0.37285312,0.35133861,0.352678571,b
0.828,109.186,14101.334,8678.5,0.096,0.682,0.643844442,0.393429395,0.35314989,0.352678571,b
0.894,108.332,14073.587,8764.5,0.097,0.679,0.636508114,0.392541203,0.357417562,0.357142857,b
0.986,108.371,14195.455,8665,0.096,0.62,0.636843145,0.396442244,0.352479964,0.352678571,b
0.958,107.398,13930.195,8700,0.097,0.643,0.628484541,0.38795117,0.354216808,0.357142857,b
0.903,107.155,13689.684,8653,0.096,0.659,0.626397038,0.38025232,0.351884475,0.352678571,b
0.818,110.63,14157.7,8763,0.097,0.611,0.656249195,0.395233692,0.357343126,0.357142857,b
0.852,111.864,14135.834,8746,0.097,0.631,0.666849932,0.394533753,0.356499516,0.357142857,b
0.842,110.982,14240.697,8592.5,0.095,0.632,0.659273068,0.397890458,0.348882217,0.348214286,b
0.808,110.455,13869.237,8484.5,0.094,0.603,0.654745849,0.385999881,0.343522815,0.34375,b
0.792,108.188,13682.384,8481,0.094,0.573,0.635271075,0.380018644,0.34334913,0.34375,b
0.792,109.538,14029.349,8478,0.094,0.594,0.646868315,0.391125127,0.343200258,0.34375,b
0.803,112.492,14226.026,8551,0.095,0.558,0.672244796,0.397420834,0.346822817,0.348214286,b
0.831,111.121,14215.003,8784,0.098,0.566,0.660467154,0.397067983,0.358385232,0.361607143,b
0.832,110.684,14055.586,8719,0.097,0.573,0.656713084,0.391964984,0.355159666,0.357142857,b
0.939,109.801,14186.297,8751.5,0.097,0.549,0.64912763,0.396149093,0.356772449,0.357142857,b
0.957,106.318,13990.982,8636.5,0.096,0.598,0.619206749,0.389896985,0.351065677,0.352678571,b
0.948,107.08,14161.127,8590.5,0.095,0.58,0.625752747,0.395343392,0.348782969,0.348214286,b
0.933,106.162,13399.113,8595,0.096,0.627,0.617866623,0.37095103,0.349006277,0.352678571,b
0.928,103.686,13588.031,8676,0.096,0.665,0.596596425,0.376998368,0.353025829,0.352678571,b
0.869,107.311,14319.729,8789,0.098,0.664,0.627737164,0.400420303,0.358633352,0.361607143,b
0.854,107.67,13955.471,8818,0.098,0.652,0.630821171,0.388760264,0.360072451,0.361607143,b
0.863,108.685,14461.028,8946,0.099,0.637,0.639540577,0.404943338,0.366424336,0.366071429,b
0.812,110.246,14852.95,9149.5,0.102,0.669,0.652950424,0.417488912,0.376522839,0.379464286,b
0.913,105.038,13803.516,8464,0.094,0.694,0.608210846,0.383896126,0.342505521,0.34375,b
0.94,106.401,13816.971,8398,0.093,0.706,0.619919764,0.384326826,0.33923033,0.339285714,b
0.896,107.456,13896.759,8361.5,0.093,0.683,0.628982793,0.38688087,0.337419051,0.339285714,b
0.908,107.146,13702.554,8387,0.093,0.688,0.626319723,0.380664294,0.338684465,0.339285714,b
0.888,107.355,13882.805,8407.5,0.093,0.667,0.628115148,0.386434197,0.339701759,0.339285714,b
0.913,106.18,13776.878,8396,0.093,0.674,0.618021253,0.383043433,0.339131082,0.339285714,b
0.939,107.232,14138.789,8378,0.093,0.679,0.62705851,0.394628344,0.338237848,0.339285714,b
0.925,107.038,13664.332,8464,0.094,0.669,0.625391944,0.379440793,0.342505521,0.34375,b
0.971,106.231,13707.698,8460,0.094,0.698,0.618459371,0.380828955,0.342307024,0.34375,b
0.973,108.164,13930.371,8475.5,0.094,0.664,0.635064902,0.387956803,0.343076198,0.34375,b
0.946,105.65,13515.399,8354.5,0.093,0.709,0.613468262,0.37467339,0.337071682,0.339285714,b
0.967,105.665,13291.346,8218.5,0.091,0.7,0.61359712,0.367501367,0.330322805,0.330357143,b
0.968,106.572,13627.838,8219,0.091,0.691,0.621388748,0.378272606,0.330347617,0.330357143,b
0.932,106.921,13439.973,8231.5,0.091,0.688,0.62438685,0.372258975,0.330967918,0.330357143,b
0.895,106.1,13400.669,8208.5,0.091,0.696,0.617334009,0.371000839,0.329826564,0.330357143,b
0.882,105.556,13421.347,8149,0.091,0.707,0.612660751,0.371662749,0.32687393,0.330357143,b
0.901,107.041,13524.771,8135.5,0.09,0.674,0.625417715,0.374973391,0.326204005,0.325892857,b
0.886,106.642,13204.736,8114.5,0.09,0.696,0.621990087,0.364728948,0.325161899,0.325892857,b
0.919,104.934,13385.855,8179,0.091,0.703,0.607317429,0.370526637,0.328362653,0.330357143,b
0.998,107.041,13030.315,8274,0.092,0.726,0.625417715,0.359145665,0.333076942,0.334821429,b
0.933,106.876,13371.482,8216.5,0.091,0.666,0.624000275,0.370066552,0.330223557,0.330357143,b
0.949,101.052,12181.168,7664,0.085,0.701,0.573968919,0.331964142,0.302806243,0.303571429,b
0.94,98.834,11821.54,7603,0.084,0.74,0.554915082,0.320452312,0.299779173,0.299107143,b
0.948,100.354,11781.218,7619.5,0.085,0.737,0.567972716,0.319161589,0.30059797,0.303571429,b
0.94,100.429,12096.551,7645.5,0.085,0.719,0.568617008,0.32925552,0.301888197,0.303571429,b
0.923,101.553,12182.577,7618,0.085,0.736,0.578272784,0.332009245,0.300523534,0.303571429,b
0.934,99.57,11911.064,7619,0.085,0.767,0.561237726,0.32331801,0.300573158,0.303571429,b
0.944,99.462,11665.449,7608,0.085,0.734,0.560309947,0.315455779,0.300027293,0.303571429,b
0.971,98.354,11786.338,7519,0.084,0.728,0.550791619,0.319325482,0.295610749,0.299107143,b
0.969,98.579,11832.661,7619,0.085,0.711,0.552724493,0.320808299,0.300573158,0.303571429,b
0.951,99.818,12027.753,7555.5,0.084,0.726,0.563368182,0.327053269,0.297422028,0.299107143,b
0.939,98.112,12048.242,7548,0.084,0.757,0.548712706,0.32770913,0.297049847,0.299107143,b
0.893,101.397,11836.05,7547.5,0.084,0.745,0.576932659,0.320916783,0.297025035,0.299107143,b
0.887,101.463,11792.79,7525,0.084,0.733,0.577499635,0.319532013,0.295908493,0.299107143,b
0.924,102.374,12125.517,7571,0.084,0.709,0.585325625,0.330182733,0.298191202,0.299107143,b
0.929,100.435,12052.823,7599.5,0.084,0.738,0.568668551,0.32785577,0.299605488,0.299107143,b
0.951,99.185,12097.604,7603.5,0.084,0.783,0.557930365,0.329289227,0.299803985,0.299107143,b
0.943,98.474,11726.911,7562.5,0.084,0.717,0.551822485,0.317423201,0.297769397,0.299107143,b
0.971,99.571,11887.597,7548.5,0.084,0.7,0.561246317,0.322566822,0.297074659,0.299107143,b
0.96,99.155,11953.733,7484.5,0.083,0.754,0.557672649,0.324683861,0.293898717,0.294642857,b
0.94,99.837,11877.583,7444.5,0.083,0.746,0.563531403,0.32224627,0.291913753,0.294642857,b
0.929,101.571,12182.349,7491.5,0.083,0.731,0.578427414,0.332001947,0.294246086,0.294642857,b
0.95,100.774,11852.205,7450.5,0.083,0.729,0.571580747,0.32143391,0.292211498,0.294642857,b
0.939,101.679,12139.16,7433,0.083,0.728,0.579355193,0.33061945,0.291343076,0.294642857,b
0.928,101.462,12273.021,7441,0.083,0.715,0.577491044,0.334904392,0.291740069,0.294642857,b
0.928,99.466,11771.674,7400.5,0.082,0.75,0.560344309,0.318856082,0.289730293,0.290178571,b
0.936,101.646,12231.842,7336,0.082,0.715,0.579071705,0.333586237,0.286529539,0.290178571,b
0.936,102.345,11761.951,7389.5,0.082,0.735,0.585076499,0.318544845,0.289184428,0.290178571,b
0.918,101.642,11893.374,7343,0.082,0.705,0.579037343,0.322751746,0.286876907,0.290178571,b
0.921,101.917,11518.269,7370.5,0.082,0.724,0.581399744,0.31074449,0.28824157,0.290178571,b
0.907,101.316,11637.291,7425.5,0.083,0.736,0.576236824,0.31455443,0.290970895,0.294642857,b
0.893,102.37,11593.32,7459.5,0.083,0.734,0.585291263,0.313146902,0.292658115,0.294642857,b
0.91,101.769,11749.212,7516.5,0.084,0.745,0.580128343,0.318137065,0.295486688,0.299107143,b
0.928,100.961,11692.189,7517.5,0.084,0.733,0.573187179,0.316311737,0.295536312,0.299107143,b
0.944,101.087,11754.131,7583.5,0.084,0.744,0.574269589,0.318294524,0.298811503,0.299107143,b
0.928,104.207,12068.186,7595.5,0.084,0.715,0.6010721,0.328347545,0.299406992,0.299107143,b
0.925,102.793,11974.688,7638,0.085,0.716,0.588925065,0.325354638,0.301516016,0.303571429,b
0.886,95.23,11237.087,7012.5,0.078,0.738,0.523954745,0.301743746,0.270476143,0.272321429,b
0.958,99.121,11573.152,6894,0.077,0.707,0.55738057,0.312501316,0.264595688,0.267857143,b
0.89,98.595,10988.69,6916,0.077,0.737,0.552861941,0.293792463,0.265687418,0.267857143,b
0.931,97.237,10784.443,6898,0.077,0.748,0.541195976,0.287254438,0.264794184,0.267857143,b
0.991,98.925,11460.183,7179.5,0.08,0.725,0.555696822,0.308885135,0.278763367,0.28125,b
0.996,96.65,11415.919,6897.5,0.077,0.73,0.536153324,0.307468228,0.264769372,0.267857143,b
0.915,98.02,11791.463,7268,0.081,0.709,0.547922376,0.319489536,0.2831551,0.285714286,b
0.913,99.797,12398.401,7475,0.083,0.734,0.563187781,0.338917854,0.293427288,0.294642857,b
0.84,98.369,12155.719,7496.5,0.083,0.742,0.550920477,0.33114951,0.294494206,0.294642857,b
0.817,97.272,12359.992,7633.5,0.085,0.715,0.541496645,0.337688368,0.301292708,0.303571429,b
0.802,97.707,12811.869,7757.5,0.086,0.722,0.545233534,0.352153124,0.307446096,0.308035714,b
0.791,99.458,13376.128,7773.5,0.086,0.684,0.560275585,0.370215272,0.308240081,0.308035714,b
0.817,95.969,12835.007,7790.5,0.087,0.739,0.53030316,0.35289378,0.309083691,0.3125,b
0.791,96.934,12937.301,7800,0.087,0.72,0.53859304,0.356168251,0.30955512,0.3125,b
0.811,97.552,13248.32,7901.5,0.088,0.754,0.543901999,0.366124089,0.314591966,0.316964286,b
0.797,97.334,13079.598,7930,0.088,0.749,0.542029259,0.360723232,0.316006253,0.316964286,b
0.806,98.284,12887.696,7968.5,0.089,0.728,0.550190281,0.354580376,0.31791678,0.321428571,b
0.826,97.57,13243.629,7886,0.088,0.78,0.544056629,0.365973928,0.313822792,0.316964286,b
0.825,99.279,13111.141,7909.5,0.088,0.751,0.558737877,0.361732936,0.314988959,0.316964286,b
0.886,100.724,12539.241,7873.5,0.087,0.75,0.571151219,0.343426197,0.313202491,0.3125,b
0.914,101.661,12452.007,7790,0.087,0.741,0.579200564,0.340633803,0.309058879,0.3125,b
0.934,98.575,12012.546,7656.5,0.085,0.755,0.55269013,0.326566487,0.302434062,0.303571429,b
0.993,101.97,12562.753,7686,0.085,0.729,0.581855043,0.344178825,0.303897973,0.303571429,b
0.983,102.733,12576.991,7727.5,0.086,0.734,0.588409632,0.344634589,0.305957373,0.308035714,b
0.935,101.261,12025.516,7640,0.085,0.75,0.575764344,0.326981662,0.301615264,0.303571429,b
0.979,100.507,12117.993,7498,0.083,0.715,0.56928707,0.329941886,0.294568643,0.294642857,b
0.979,99.024,11805.605,7317.5,0.081,0.712,0.556547287,0.319942226,0.285611493,0.285714286,b
0.928,97.952,11490.274,7192,0.08,0.721,0.547338218,0.30984836,0.279383669,0.28125,b
0.883,97.179,11410.219,7299.5,0.081,0.703,0.540697724,0.307285768,0.284718259,0.285714286,b
0.849,94.581,11594.976,7212.5,0.08,0.708,0.518379479,0.313199911,0.280400963,0.28125,b
0.805,94.268,11339.386,7215.5,0.08,0.743,0.515690637,0.305018377,0.280549835,0.28125,b
0.813,92.038,11595.081,7176.5,0.08,0.767,0.496533714,0.313203272,0.278614495,0.28125,b
0.787,92.394,11109.68,7069.5,0.079,0.722,0.499591949,0.297665399,0.273304717,0.276785714,b
0.86,92.439,11294.115,6916,0.077,0.738,0.499978524,0.303569235,0.265687418,0.267857143,b
0.897,93.791,10807.932,6741.5,0.075,0.703,0.511592945,0.28800633,0.257028013,0.258928571,b
0.952,97.004,10572.695,6690.5,0.074,0.696,0.539194378,0.280476303,0.254497184,0.254464286,b
0.996,95.237,10675.646,6721,0.075,0.718,0.524014879,0.283771804,0.256010719,0.258928571,b
0.936,93.803,10348.107,6488.5,0.072,0.756,0.511696032,0.273287155,0.244473116,0.245535714,b
0.894,93.539,10037.233,6332.5,0.07,0.691,0.509428127,0.263335958,0.236731757,0.236607143,b
0.909,93.309,10079.833,6219,0.069,0.741,0.507452301,0.264699601,0.231099422,0.232142857,b
0.852,92.702,9964.987,6488.5,0.072,0.771,0.502237838,0.261023336,0.244473116,0.245535714,b
0.872,95.945,10059.317,6655.5,0.074,0.77,0.530096987,0.264042876,0.25276034,0.254464286,b
