r,angle,eccentricity,cx,cy,norm_r,angle_90,act_r,scale,norm_act_r,label
274.818,40,0.783,40,58,0.516391128,40,71.567,0.26,0.230604227,4
276.78,39,0.769,40,57,0.537702852,39,70.348,0.254,0.215914295,4
281.859,40,0.767,40,57,0.592872195,40,69.878,0.248,0.210250416,4
279.803,42,0.753,38,55,0.570539419,42,67.619,0.242,0.183027645,4
289.414,39,0.749,39,54,0.674936456,39,67.53,0.233,0.181955123,4
291.888,42,0.75,38,52,0.70180965,42,65.675,0.225,0.159600877,4
296.088,39,0.739,39,50,0.747431079,39,64.152,0.217,0.141247499,4
295.065,42,0.727,36,49,0.736319002,42,62.087,0.21,0.116362585,4
299.933,43,0.755,37,48,0.789196411,43,61.236,0.204,0.106107349,4
303.985,40,0.742,36,46,0.833210228,40,59.53,0.196,0.085548673,4
306.381,39,0.735,36,45,0.859236167,39,58.085,0.19,0.068135258,4
309.143,40,0.726,36,43,0.889237688,40,56.676,0.183,0.051155672,4
311.324,41,0.727,35,42,0.912928244,41,55.779,0.179,0.040346099,4
311.467,40,0.726,35,41,0.914481545,40,54.507,0.175,0.025017474,4
315.516,39,0.739,35,41,0.958462775,39,54.558,0.173,0.025632065,4
319.34,39,0.732,35,40,1,39,53.889,0.169,0.017570075,4
309.877,43,0.733,33,40,0.897210575,43,52.937,0.171,0.006097708,4
314.019,41,0.738,35,40,0.942201994,41,53.645,0.171,0.014629679,4
310.481,42,0.741,34,41,0.903771371,42,53.687,0.173,0.015135813,4
313.526,40,0.739,35,41,0.936846908,40,54.867,0.175,0.029355764,4
306.982,42,0.746,35,43,0.865764376,42,56.28,0.183,0.046383553,4
303.953,41,0.741,36,46,0.832862636,41,58.891,0.194,0.077848208,4
298.471,42,0.753,37,48,0.773315809,42,60.938,0.204,0.102516208,4
291.96,43,0.753,36,50,0.702591732,43,62.041,0.212,0.115808248,4
284.783,43,0.757,36,50,0.624633399,43,62.296,0.219,0.118881203,4
279.838,43,0.742,37,51,0.570919598,43,64.13,0.229,0.140982382,4
281.775,35,0.721,41,54,0.591959766,35,68.096,0.242,0.188775879,4
278.533,39,0.744,40,57,0.556744368,39,70.213,0.252,0.214287436,4
274.696,31,0.733,41,58,0.515065934,31,72.108,0.263,0.237123714,4
270.131,30,0.75,43,59,0.465479785,30,73.723,0.273,0.256585766,4
269.396,25,0.745,43,61,0.457496035,25,75.768,0.281,0.281229664,4
267.725,24,0.732,45,62,0.439345224,24,77.529,0.29,0.302451134,4
267.616,27,0.754,45,64,0.438161239,27,78.612,0.294,0.315502157,4
270.698,17,0.728,46,63,0.471638678,17,78.954,0.292,0.319623533,4
265.534,31,0.754,40,65,0.415546045,31,76.894,0.29,0.294798872,4
269.139,26,0.739,43,61,0.454704438,26,75.695,0.281,0.280349955,4
270.988,26,0.745,42,59,0.474788729,26,73.392,0.271,0.252596949,4
273.541,29,0.729,39,59,0.502520041,29,71.235,0.26,0.22660336,4
273.319,34,0.725,38,57,0.500108622,34,68.899,0.252,0.198452676,4
275.3,33,0.725,37,55,0.52162673,33,66.531,0.242,0.169916367,4
277.7,28,0.723,37,51,0.547696118,28,64.218,0.231,0.142042853,4
281.544,29,0.73,35,51,0.589450588,29,62.761,0.223,0.124484828,4
281.803,33,0.734,34,49,0.592263909,33,59.883,0.212,0.089802608,4
284.919,33,0.717,33,48,0.626110665,33,58.765,0.206,0.076329806,4
279.757,35,0.716,31,46,0.570039756,35,55.951,0.2,0.042418838,4
290.867,31,0.708,33,45,0.690719298,31,56.355,0.194,0.047287364,4
288.61,33,0.706,32,44,0.666203211,33,54.716,0.19,0.027536092,4
289.72,34,0.723,31,43,0.678260303,34,53.719,0.185,0.015521438,4
297.279,28,0.691,32,42,0.760368013,28,53.882,0.181,0.01748572,4
289.274,32,0.724,31,42,0.673415742,32,52.431,0.181,0,4
292.915,33,0.725,32,43,0.712965176,33,53.701,0.183,0.015304524,4
288.272,30,0.72,31,43,0.662531772,30,54.051,0.188,0.019522306,4
284.054,40,0.75,30,45,0.616714823,40,54.444,0.192,0.024258273,4
281.816,37,0.72,32,45,0.592405118,37,55.776,0.198,0.040309947,4
282.771,33,0.736,33,47,0.602778562,33,58.322,0.206,0.070991299,4
280.207,34,0.742,34,48,0.574927766,34,59.544,0.212,0.085717384,4
278.199,37,0.753,34,51,0.553116378,37,62.015,0.223,0.115494927,4
277.935,31,0.744,36,52,0.550248745,31,64.273,0.231,0.142705647,4
272.091,33,0.734,36,54,0.486769786,33,65.755,0.242,0.160564942,4
273.394,29,0.743,39,56,0.500923291,29,68.918,0.252,0.198681642,4
273.395,27,0.738,40,59,0.500934153,27,71.766,0.263,0.233002338,4
269.478,32,0.746,40,61,0.458386739,32,72.984,0.271,0.24768022,4
278.08,24,0.716,44,63,0.551823771,24,77.051,0.277,0.296690849,4
273.223,25,0.731,44,63,0.499065847,25,77.982,0.285,0.307910149,4
270.269,21,0.718,46,63,0.466978775,21,78.828,0.292,0.318105131,4
271.257,22,0.733,46,65,0.477710673,22,80.247,0.296,0.335205225,4
270.309,20,0.724,46,64,0.467413265,20,79.403,0.294,0.325034345,4
270.731,22,0.719,45,64,0.471997132,22,78.963,0.292,0.31973199,4
271.004,18,0.736,45,63,0.474962525,18,77.914,0.287,0.307090694,4
270.789,21,0.727,44,62,0.472627143,21,76.159,0.281,0.285941529,4
274.405,22,0.72,43,61,0.511905021,22,74.89,0.273,0.270649056,4
277.596,22,0.728,42,60,0.546566444,22,74.026,0.267,0.26023716,4
275.445,26,0.731,39,58,0.523201755,26,70.583,0.256,0.218746234,4
278.358,22,0.723,39,56,0.554843475,22,69.01,0.248,0.199790316,4
281.709,24,0.721,37,55,0.591242858,24,66.906,0.237,0.17443542,4
278.237,29,0.737,36,54,0.553529143,29,64.922,0.233,0.15052662,4
281.306,22,0.723,36,51,0.586865373,22,63.294,0.225,0.130907908,4
280.207,26,0.732,34,49,0.574927766,26,60.128,0.215,0.092755055,4
282.386,25,0.736,33,48,0.598596598,25,58.831,0.208,0.07712516,4
285.237,27,0.735,33,47,0.629564858,27,58.236,0.204,0.06995493,4
278.789,30,0.727,31,47,0.559525103,30,56.919,0.204,0.054084018,4
279.716,29,0.739,31,48,0.569594404,29,57.691,0.206,0.063387241,4
277.417,32,0.743,31,48,0.544622102,32,57.795,0.208,0.064640524,4
285.437,22,0.741,34,48,0.631737307,22,59.466,0.208,0.084777422,4
276.884,30,0.736,32,49,0.538832526,30,59.415,0.215,0.08416283,4
277.612,30,0.734,33,50,0.54674024,30,60.728,0.219,0.099985539,4
277.225,27,0.739,35,51,0.542536551,27,62.376,0.225,0.119845268,4
277.385,30,0.743,35,54,0.544274511,30,64.723,0.233,0.14812851,4
273.745,26,0.73,37,53,0.504735939,26,65.585,0.24,0.158516305,4
273.265,23,0.744,39,55,0.499522061,23,67.747,0.248,0.184570148,4
272.271,25,0.722,40,56,0.48872499,25,69.202,0.254,0.202104071,4
273.869,25,0.725,42,59,0.506082857,25,72.461,0.265,0.241377648,4
275.874,24,0.731,43,61,0.527861658,24,75.291,0.273,0.27548143,4
269.325,27,0.745,42,63,0.456724816,27,75.748,0.281,0.280988648,4
270.14,22,0.738,45,62,0.465577546,22,77.103,0.285,0.297317491,4
274.773,17,0.734,45,65,0.515902327,17,80.142,0.292,0.333939891,4
271.072,22,0.708,46,64,0.475701158,22,79.627,0.294,0.327733725,4
272.851,20,0.713,46,64,0.495025092,20,79.582,0.292,0.327191439,4
270.379,20,0.72,46,64,0.468173622,20,79.424,0.294,0.325287412,4
269.121,17,0.721,46,61,0.454508918,17,77.372,0.287,0.300559157,4
269.593,20,0.739,45,61,0.459635898,20,76.385,0.283,0.288665012,4
272.923,20,0.727,43,60,0.495807173,20,75.054,0.275,0.272625389,4
273.02,25,0.719,42,60,0.496860811,25,73.943,0.271,0.259236943,4
277.079,24,0.724,41,59,0.540950664,24,72.156,0.26,0.237702152,4
243.237,179,0.764,54,103,0.173350568,0,116.551,0.479,0.772697693,5
261.674,177,0.766,41,88,0.373617779,2,98.128,0.375,0.550685691,5
259.088,178,0.759,39,82,0.345528014,1,91.221,0.352,0.467450772,5
264.71,177,0.765,41,81,0.406595555,2,91.546,0.346,0.471367284,5
260.15,177,0.767,41,77,0.357063718,2,87.801,0.338,0.426237015,5
251.392,3,0.797,41,72,0.261932176,3,83.797,0.333,0.377985587,5
257.787,177,0.743,39,75,0.331396233,2,85.392,0.331,0.397206623,5
264.889,179,0.726,38,80,0.408539897,0,88.848,0.335,0.438854209,5
264.133,176,0.727,39,80,0.40032804,3,90.246,0.342,0.455701236,5
263.008,179,0.736,39,83,0.388108014,0,92.601,0.352,0.484080885,5
254.602,0,0.777,43,82,0.296799983,0,92.824,0.365,0.486768215,5
257.499,179,0.727,42,88,0.328267906,0,98.172,0.381,0.551215926,5
258.24,175,0.761,47,91,0.33631683,4,103.296,0.4,0.612964257,5
252.806,0,0.743,45,96,0.277291391,0,106.916,0.423,0.656588176,5
247.785,178,0.634,39,102,0.222752058,1,109.955,0.444,0.693210576,5
241.487,2,0.692,49,107,0.154341639,2,118.731,0.492,0.798968451,5
245.218,176,0.76,60,109,0.194868675,3,125.163,0.51,0.876479236,5
246.753,175,0.755,61,114,0.211542222,4,130.059,0.527,0.935479984,5
254.894,170,0.781,68,116,0.299971758,9,135.413,0.531,1,5
240.349,177,0.811,71,105,0.141980405,2,127.685,0.531,0.90687137,5
252.817,170,0.744,65,115,0.277410875,9,132.202,0.523,0.961304861,5
250.705,176,0.746,60,112,0.254469814,3,127.964,0.51,0.910233545,5
246.792,177,0.752,54,108,0.211965849,2,121.339,0.492,0.830396954,5
246.213,177,0.776,54,103,0.205676609,2,116.438,0.473,0.771335952,5
248.435,178,0.76,49,100,0.229812518,1,112.313,0.452,0.721626377,5
256.255,174,0.762,48,100,0.314755274,5,112.112,0.438,0.719204165,5
259.504,176,0.764,48,97,0.350046708,3,108.667,0.419,0.677689137,5
258.915,178,0.737,43,94,0.343648845,1,104.645,0.404,0.629220795,5
258.958,176,0.736,44,90,0.344115922,3,100.886,0.39,0.583921814,5
254.367,3,0.769,42,85,0.294247355,3,95.918,0.377,0.524053409,5
258.309,179,0.797,43,84,0.337066325,0,95.251,0.369,0.516015521,5
256.192,178,0.773,42,82,0.314070952,1,92.87,0.362,0.487322552,5
257.398,3,0.761,40,82,0.32717082,3,92.234,0.358,0.479658239,5
266.219,177,0.763,45,83,0.422986683,2,94.841,0.356,0.511074691,5
258.671,4,0.748,42,82,0.340998458,4,92.69,0.358,0.485153407,5
259.648,1,0.771,44,83,0.351610871,1,94.663,0.365,0.508929647,5
257.642,1,0.785,43,85,0.329821207,1,96.079,0.373,0.525993589,5
255.068,3,0.758,43,87,0.301861789,3,97.776,0.383,0.546443807,5
262.932,176,0.776,48,92,0.387282484,3,104.077,0.396,0.622375937,5
254.968,177,0.732,45,94,0.300775564,2,105.174,0.412,0.635595671,5
253.383,1,0.758,46,98,0.283558906,1,108.743,0.429,0.678604999,5
250.652,178,0.753,49,100,0.253894115,1,111.749,0.446,0.714829722,5
249.207,177,0.795,55,101,0.238198171,2,115.777,0.465,0.763370369,5
245.779,177,0.761,53,104,0.200962395,2,117.769,0.479,0.787375575,5
247.969,173,0.783,59,107,0.224750711,6,122.951,0.496,0.849822853,5
227.278,0,0.832,62,97,0,0,115.533,0.508,0.760429973,5
251.691,173,0.791,64,112,0.265179987,6,129.516,0.515,0.928936396,5
235.221,178,0.824,65,102,0.086278812,1,122.021,0.519,0.838615603,5
251.404,171,0.767,63,112,0.262062523,8,128.845,0.512,0.920850305,5
247.024,175,0.749,58,110,0.21448589,4,125.056,0.506,0.8751898,5
257.709,168,0.778,62,111,0.330548978,11,127.781,0.496,0.908028247,5
246.935,174,0.802,57,104,0.21351915,5,119.352,0.483,0.806452002,5
250.31,174,0.779,54,105,0.250179227,5,118.376,0.473,0.794690415,5
251.279,172,0.776,53,102,0.260704742,7,115.17,0.458,0.75605553,5
250.569,176,0.767,50,99,0.252992548,3,111.19,0.444,0.708093321,5
250.625,176,0.79,50,95,0.253600834,3,108.082,0.431,0.670639416,5
253.867,179,0.78,47,94,0.288816233,0,105.778,0.417,0.642874358,5
250.763,178,0.792,46,90,0.255099824,1,102.395,0.408,0.602106481,5
251.33,178,0.755,45,88,0.261258717,1,100.008,0.398,0.573341207,5
252.737,179,0.804,45,88,0.276541896,0,99.515,0.394,0.567400159,5
256.322,178,0.727,42,90,0.315483044,1,99.859,0.39,0.571545636,5
257.68,174,0.764,45,88,0.330233973,5,99.851,0.388,0.57144923,5
250.192,0,0.796,46,85,0.248897482,0,96.949,0.388,0.53647779,5
229.966,4,0.848,49,75,0.029197715,4,90.07,0.392,0.453580295,5
247.887,179,0.789,46,86,0.223860007,0,98.122,0.396,0.550613386,5
247.753,177,0.788,47,88,0.222404467,2,100.134,0.404,0.574859608,5
254.436,0,0.793,49,93,0.29499685,0,105.485,0.415,0.639343472,5
245.808,177,0.762,44,95,0.2012774,2,104.981,0.427,0.633269866,5
247.71,177,0.778,49,96,0.22193739,2,108.373,0.438,0.6741462,5
228.456,3,0.833,53,88,0.012795725,3,103.281,0.452,0.612783495,5
228.058,1,0.842,59,90,0.008472551,1,108.803,0.477,0.679328047,5
250.365,171,0.802,65,107,0.250776651,8,125.704,0.502,0.882998723,5
249.021,173,0.802,66,109,0.236177793,6,128.142,0.515,0.912378588,5
244.265,175,0.76,64,110,0.184516956,4,127.73,0.523,0.907413656,5
237.368,178,0.799,66,104,0.109600052,1,124.124,0.523,0.863958449,5
244.41,173,0.784,65,108,0.186091981,6,126.788,0.519,0.896061797,5
227.953,178,0.841,68,95,0.007332015,1,117.301,0.515,0.781735798,5
236.394,176,0.839,65,98,0.099020226,3,118.689,0.502,0.798462317,5
247.221,173,0.771,59,106,0.216625752,6,122.065,0.494,0.839145839,5
230.194,179,0.833,61,93,0.031674306,0,111.74,0.485,0.714721265,5
229.767,178,0.839,57,91,0.027036128,1,108.182,0.471,0.671844496,5
231.676,0,0.819,55,90,0.047772154,0,106.185,0.458,0.647779036,5
245.505,174,0.792,53,95,0.19798614,5,109.966,0.448,0.693343135,5
230.469,0,0.83,53,85,0.034661424,0,100.35,0.435,0.577462582,5
245.357,174,0.765,48,92,0.196378528,5,104.277,0.425,0.624786098,5
233.152,179,0.822,50,83,0.063804827,0,97.147,0.417,0.53886385,5
245.464,174,0.79,49,87,0.197540788,5,100.743,0.41,0.582198549,5
234.742,178,0.819,48,81,0.081075797,1,94.386,0.402,0.505591574,5
238.849,178,0.815,47,81,0.125687037,1,94.047,0.394,0.501506351,5
245.834,179,0.769,43,84,0.201559818,0,95.261,0.388,0.51613603,5
246.988,175,0.676,37,86,0.214094849,4,94.164,0.381,0.502916295,5
247.213,178,0.794,45,80,0.216538854,1,92.19,0.373,0.479128004,5
249.187,1,0.767,41,81,0.237980926,1,91.888,0.369,0.47548866,5
249.684,0,0.77,40,80,0.243379462,0,89.99,0.36,0.45261623,5
263.277,177,0.768,44,82,0.391029958,2,93.792,0.356,0.498433395,5
258.171,179,0.767,41,80,0.335567335,0,90.36,0.35,0.457075028,5
250.425,1,0.781,40,76,0.251428385,1,86.083,0.344,0.40553373,5
249.65,177,0.758,39,74,0.243010145,2,84.257,0.338,0.383528958,5
260.914,165,0.615,43,73,0.365362473,14,85.341,0.327,0.396592032,5
255.655,171,0.755,50,66,0.308237927,8,83.62,0.327,0.375852595,5
261.435,164,0.659,48,72,0.371021703,15,87.145,0.333,0.418331686,5
262.023,167,0.659,47,74,0.377408703,12,88.433,0.338,0.433853125,5
238.605,175,0.823,48,66,0.123036649,4,82.517,0.346,0.362560555,5
251.308,174,0.753,43,75,0.261019748,5,87.434,0.348,0.421814369,5
250.16,3,0.808,42,77,0.24854989,3,88.077,0.352,0.429563038,5
260.013,2,0.832,46,79,0.35557559,2,92.088,0.354,0.477898821,5
263.749,7,0.838,48,81,0.396156938,7,94.51,0.358,0.507085874,5
264.117,6,0.831,47,81,0.400154244,6,94.642,0.358,0.50867658,5
262.149,5,0.812,47,81,0.378777346,5,94.483,0.36,0.506760502,5
249.78,2,0.828,44,78,0.244422237,2,90.025,0.36,0.453038008,5
250.346,175,0.815,46,77,0.250570268,4,90.229,0.36,0.455496373,5
250.183,174,0.795,48,76,0.248799722,5,90.691,0.362,0.461063845,5
240.85,176,0.817,48,71,0.147422389,3,86.807,0.36,0.414258514,5
253.103,172,0.758,47,79,0.280517477,7,92.804,0.367,0.486527199,5
248.869,177,0.75,42,82,0.234526732,2,92.289,0.371,0.480321033,5
252.23,1,0.822,44,82,0.271034737,1,94.061,0.373,0.501675062,5
266.141,4,0.811,48,86,0.422139428,4,99.249,0.373,0.564194645,5
268.104,8,0.819,51,85,0.443462015,8,99.981,0.373,0.573015835,5
271.995,14,0.843,52,87,0.48572701,14,101.998,0.375,0.597322311,5
277.439,13,0.827,54,88,0.544861072,13,104.04,0.375,0.621930057,5
276.691,11,0.827,52,90,0.536736113,11,104.912,0.379,0.63243836,5
264.968,9,0.837,50,87,0.409398014,9,100.467,0.379,0.578872527,5
254.737,5,0.833,48,84,0.298266386,5,97.118,0.381,0.538514377,5
253.487,179,0.817,47,83,0.284688579,0,96.114,0.379,0.526415367,5
251.279,179,0.767,43,85,0.260704742,0,95.8,0.381,0.522631414,5
249.264,177,0.762,45,84,0.238817319,2,95.551,0.383,0.519630763,5
253.988,177,0.775,45,86,0.290130564,2,97.362,0.383,0.541454773,5
267.852,2,0.796,50,90,0.440724729,2,103.235,0.385,0.612229158,5
277.761,7,0.809,55,92,0.548358715,7,107.632,0.388,0.665216553,5
272.506,13,0.825,54,90,0.491277617,13,105.596,0.388,0.640681112,5
273.141,9,0.832,53,91,0.498175143,9,106.411,0.39,0.650502519,5
263.103,8,0.829,51,89,0.389139927,8,103.049,0.392,0.609987708,5
264.052,4,0.827,50,90,0.399448198,4,103.97,0.394,0.621086501,5
258.55,178,0.784,47,90,0.339684126,1,101.804,0.394,0.594984454,5
248.444,2,0.773,43,88,0.229910278,2,98.86,0.398,0.559506881,5
246.499,0,0.814,45,86,0.208783211,0,98.086,0.398,0.550179557,5
254.455,2,0.811,46,91,0.295203233,2,102.312,0.402,0.601106264,5
254.282,2,0.832,49,88,0.293324064,2,101.713,0.4,0.593887831,5
266.026,4,0.833,54,91,0.42089027,4,106.965,0.402,0.657178665,5
268.881,8,0.839,55,92,0.451901979,8,108.113,0.402,0.671012991,5
275.471,8,0.822,56,95,0.523484174,8,110.762,0.402,0.702935576,5
271.937,9,0.837,55,94,0.485097,9,109.908,0.404,0.692644188,5
273.612,7,0.824,54,95,0.50329126,7,110.585,0.404,0.700802584,5
267.163,3,0.812,52,94,0.433240642,3,107.978,0.404,0.669386132,5
258.932,1,0.823,49,92,0.343833504,1,105.191,0.406,0.635800535,5
254.819,5,0.832,48,90,0.29915709,5,102.989,0.404,0.60926466,5
229.124,2,0.868,49,78,0.020051704,2,93.082,0.406,0.489877323,5
229.084,2,0.858,48,79,0.019617214,2,93.543,0.408,0.495432744,5
250.307,179,0.815,47,89,0.25014664,0,101.687,0.406,0.59357451,5
255.414,2,0.821,48,91,0.305620126,2,103.762,0.406,0.618579933,5
255.969,7,0.833,51,90,0.311648672,7,103.987,0.406,0.621291364,5
265.314,7,0.839,55,93,0.413156351,7,108.337,0.408,0.673712371,5
269.001,9,0.848,56,94,0.453205449,9,110.403,0.41,0.698609337,5
265.548,4,0.819,52,95,0.415698116,4,108.985,0.41,0.681521294,5
255.838,4,0.843,51,92,0.310225717,4,105.533,0.412,0.639921911,5
250.339,179,0.811,47,91,0.250494232,0,102.743,0.41,0.606300161,5
235.63,6,0.869,50,82,0.09072147,6,96.707,0.41,0.533561495,5
260.472,2,0.825,50,94,0.360561361,2,106.902,0.41,0.656419464,5
261.912,5,0.835,51,94,0.376202994,5,107.493,0.41,0.663541491,5
268.176,6,0.831,54,96,0.444244096,6,110.623,0.412,0.701260514,5
266.025,7,0.849,54,96,0.420879407,7,110.844,0.417,0.703923742,5
264.537,4,0.835,51,97,0.404716387,4,110.224,0.417,0.696452243,5
258.136,0,0.831,50,95,0.335187156,0,108.095,0.419,0.670796076,5
253.466,2,0.819,48,94,0.284460472,2,106.139,0.419,0.647224699,5
252.882,176,0.809,46,95,0.278116921,3,106.421,0.421,0.650623027,5
240.645,3,0.763,40,92,0.145195629,3,101.271,0.421,0.588561375,5
256.01,176,0.775,44,96,0.312094024,3,106.671,0.417,0.653635728,5
265.512,8,0.835,49,91,0.415307076,8,103.992,0.392,0.621351618,5
255.038,178,0.784,49,100,0.301535921,1,112.11,0.44,0.719180063,5
244.694,179,0.808,52,98,0.189176859,0,111.132,0.454,0.707394375,5
247.324,178,0.784,50,101,0.217744563,1,113.357,0.458,0.734207418,5
243.233,178,0.808,51,98,0.173307119,1,110.975,0.456,0.705502398,5
246.558,176,0.821,50,98,0.209424084,3,110.951,0.45,0.705213179,5
252.698,176,0.747,45,101,0.276118268,3,111.608,0.442,0.713130558,5
255.895,177,0.791,48,98,0.310844865,2,109.821,0.429,0.691595768,5
255.643,176,0.754,44,97,0.30810758,3,107.051,0.419,0.658215035,5
259.914,178,0.747,45,96,0.354500228,1,106.131,0.408,0.647128293,5
254.576,0,0.765,42,91,0.296517564,0,101.3,0.398,0.588910848,5
254.469,1,0.769,42,88,0.295355304,1,98.607,0.388,0.556458027,5
256.376,1,0.77,42,87,0.316069605,1,97.209,0.379,0.539611,5
256.388,4,0.777,41,85,0.316199952,4,95.077,0.371,0.513918681,5
257.23,4,0.767,40,83,0.325345963,4,93.246,0.362,0.491853655,5
259.102,2,0.772,41,83,0.345680085,2,93.385,0.36,0.493528717,5
258.924,2,0.769,41,82,0.343746606,2,92.242,0.356,0.479754646,5
258.782,2,0.775,40,83,0.342204167,2,92.73,0.358,0.485635439,5
260.557,0,0.798,44,82,0.361484652,0,93.909,0.36,0.49984334,5
255.738,3,0.765,40,84,0.309139493,3,93.77,0.367,0.498168277,5
256.356,0,0.756,39,87,0.31585236,0,96.133,0.375,0.526644333,5
255.299,2,0.756,40,89,0.304370967,2,98.397,0.385,0.553927358,5
260.594,178,0.76,44,92,0.361886555,1,103.152,0.396,0.611228941,5
255.427,1,0.769,43,94,0.305761335,1,103.767,0.406,0.618640187,5
252.215,175,0.757,44,96,0.270871804,4,106.14,0.421,0.64723675,5
248.975,178,0.817,48,96,0.23567813,1,107.889,0.433,0.66831361,5
246.697,175,0.788,48,98,0.210933936,4,109.986,0.446,0.693584151,5
241.204,179,0.795,48,99,0.151267624,0,110.552,0.458,0.700404907,5
246.214,175,0.806,53,101,0.205687471,4,114.387,0.465,0.746619749,5
246.771,175,0.776,51,104,0.211737742,4,116.188,0.471,0.768323251,5
247.977,176,0.796,52,104,0.224837609,3,116.756,0.471,0.775168109,5
248.638,174,0.802,52,103,0.232017553,5,116.031,0.467,0.766431274,5
249.94,176,0.795,50,103,0.246160196,3,115.077,0.46,0.754934805,5
251.707,176,0.795,50,102,0.265353783,3,114.317,0.454,0.745776192,5
251.719,176,0.769,50,100,0.26548413,3,112.224,0.446,0.720553855,5
251.845,176,0.81,49,98,0.266852773,3,109.657,0.435,0.689619436,5
254.652,177,0.804,49,97,0.297343095,2,109.288,0.429,0.685172688,5
255.822,178,0.744,43,98,0.310051922,1,107.658,0.421,0.665529874,5
252.93,2,0.771,44,93,0.278638309,2,103.807,0.41,0.619122219,5
254.196,178,0.771,45,91,0.292389911,1,102.208,0.402,0.59985298,5
253.765,3,0.781,45,89,0.287708284,3,100.449,0.396,0.578655612,5
252.869,6,0.784,45,88,0.277975712,6,99.567,0.394,0.568026801,5
255.388,1,0.772,44,89,0.305337707,1,99.495,0.39,0.567159143,5
253.194,6,0.776,43,87,0.281505942,6,97.585,0.385,0.544142103,5
266.866,178,0.764,44,92,0.430014555,1,102.299,0.383,0.600949604,5
257.532,1,0.766,43,88,0.32862636,1,98.184,0.381,0.551360536,5
257.86,178,0.804,46,86,0.332189177,1,98.309,0.381,0.552866887,5
263.883,174,0.792,46,89,0.397612479,5,100.605,0.381,0.580535538,5
243.702,179,0.829,47,80,0.178401512,0,93.419,0.383,0.493938444,5
259.108,170,0.776,48,86,0.345745259,9,99.325,0.383,0.565110506,5
246.754,173,0.79,44,83,0.211553084,6,95.103,0.385,0.514232002,5
252.677,172,0.824,49,84,0.275890161,7,97.386,0.385,0.541743993,5
247.799,172,0.815,49,82,0.22290413,7,96.022,0.388,0.525306693,5
239.889,176,0.842,51,76,0.136983772,3,92.457,0.385,0.482345569,5
233.388,175,0.852,51,74,0.066368317,4,90.924,0.39,0.463871683,5
235.086,176,0.843,51,74,0.084812409,3,91.096,0.388,0.465944422,5
250.261,169,0.82,51,83,0.249646977,10,98.019,0.392,0.549372153,5
233.267,176,0.839,50,76,0.065053985,3,91.363,0.392,0.469161987,5
253.389,173,0.82,49,85,0.283624079,6,99.244,0.392,0.564134391,5
257.429,167,0.821,49,88,0.327507549,12,101.899,0.396,0.596129281,5
250.695,171,0.763,45,87,0.254361191,8,98.711,0.394,0.557711311,5
244.896,174,0.786,44,86,0.191371033,5,96.938,0.396,0.536345231,5
248.765,177,0.806,45,87,0.233397059,2,98.988,0.398,0.561049384,5
253.53,176,0.768,44,91,0.285155656,3,101.412,0.4,0.590260538,5
257.426,178,0.799,48,91,0.327474963,1,104.043,0.404,0.62196621,5
251.384,0,0.803,47,90,0.261845278,0,102.125,0.406,0.598852763,5
252.833,2,0.797,48,91,0.277584671,2,103.24,0.408,0.612289412,5
252.929,1,0.763,46,93,0.278627447,1,104.333,0.412,0.625460943,5
258.485,0,0.764,49,95,0.33897808,0,107.164,0.415,0.659576776,5
260.867,3,0.778,48,97,0.364851948,3,109.238,0.419,0.684570148,5
251.39,4,0.764,47,94,0.261910452,4,105.793,0.421,0.64305512,5
253.934,5,0.806,49,95,0.289544003,5,107.922,0.425,0.668711287,5
253.081,3,0.767,48,96,0.280278508,3,107.559,0.425,0.664336844,5
259.14,5,0.804,51,97,0.34609285,5,110.674,0.427,0.701875105,5
258.561,5,0.761,48,99,0.339803611,5,110.427,0.427,0.698898556,5
253.692,7,0.778,48,96,0.28691534,7,108.348,0.427,0.67384493,5
257.309,3,0.775,48,99,0.32620408,3,110.964,0.431,0.705369839,5
258.266,2,0.789,51,99,0.336599248,2,111.915,0.433,0.716830156,5
258.641,179,0.783,51,99,0.34067259,0,112.078,0.433,0.718794437,5
260.151,178,0.736,50,100,0.35707458,1,112.732,0.433,0.726675665,5
266.248,174,0.802,53,102,0.423301688,5,115.929,0.435,0.765202092,5
246.666,179,0.798,51,93,0.210597206,0,106.889,0.433,0.656262804,5
235.553,2,0.839,54,86,0.089885077,2,102.073,0.433,0.598226121,5
252.076,174,0.791,50,97,0.269361952,5,109.758,0.435,0.690836567,5
247.422,173,0.772,47,96,0.218809063,6,107.216,0.433,0.660203418,5
246.444,174,0.792,49,94,0.208185788,5,106.279,0.431,0.648911812,5
244.663,173,0.802,50,93,0.188840129,6,106.02,0.433,0.645790653,5
244.799,173,0.774,49,93,0.190317395,6,106.08,0.433,0.646513702,5
244.187,174,0.809,50,92,0.183669701,5,105.305,0.431,0.637174327,5
246.139,175,0.786,50,93,0.204872803,4,106.147,0.431,0.647321106,5
243.641,176,0.773,46,94,0.177738915,3,105.578,0.433,0.640464197,5
250.234,169,0.753,47,97,0.249353696,10,108.435,0.433,0.67489335,5
251.598,174,0.785,49,97,0.264169799,5,109.026,0.433,0.682015377,5
257.495,172,0.803,51,99,0.328224457,7,112.118,0.435,0.71927647,5
254.476,176,0.807,50,98,0.29543134,3,110.803,0.435,0.703429659,5
253.202,176,0.792,51,97,0.28159284,3,110.248,0.435,0.696741462,5
