angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.012,98.904,12591.174,10014.500,0.111,0.895,,,,3
0.018,98.255,12271.662,9980.000,0.111,0.900,,,,3
0.037,99.475,11645.049,9758.000,0.108,0.891,,,,3
0.033,99.951,12111.001,9739.000,0.108,0.895,,,,3
0.027,97.466,12426.033,9766.000,0.109,0.891,,,,3
0.028,99.375,12037.069,9694.500,0.108,0.891,,,,3
0.005,100.383,12796.616,9741.500,0.108,0.860,,,,3
0.003,101.968,13145.471,9927.000,0.110,0.856,,,,3
0.005,103.373,13962.776,10025.000,0.111,0.834,,,,3
0.014,102.554,14025.424,10032.500,0.111,0.838,,,,3
0.012,105.582,14331.929,9997.000,0.111,0.830,,,,3
0.022,106.135,14706.292,9885.000,0.110,0.793,,,,3
0.048,104.918,14345.117,9871.500,0.110,0.816,,,,3
0.054,105.981,14146.461,9804.000,0.109,0.820,,,,3
0.025,104.379,14483.540,9873.500,0.110,0.820,,,,3
0.035,106.698,14678.791,9998.000,0.111,0.814,,,,3
0.028,106.673,14375.062,9930.500,0.110,0.824,,,,3
0.037,106.467,14506.389,9890.500,0.110,0.828,,,,3
0.046,105.239,14634.306,9989.500,0.111,0.828,,,,3
0.030,104.559,14327.976,9921.500,0.110,0.846,,,,3
0.030,104.865,14534.908,10070.500,0.112,0.812,,,,3
0.015,104.757,14432.797,10019.500,0.111,0.829,,,,3
0.013,104.497,14449.387,10010.500,0.111,0.826,,,,3
0.029,104.182,14321.628,10014.500,0.111,0.833,,,,3
0.040,103.195,14234.285,9887.500,0.110,0.841,,,,3
0.028,103.382,14081.943,9793.000,0.109,0.845,,,,3
0.031,104.134,14117.100,9810.000,0.109,0.831,,,,3
0.027,102.081,13805.756,9836.000,0.109,0.850,,,,3
0.016,104.649,13751.250,9836.000,0.109,0.835,,,,3
0.001,102.319,13950.544,9979.000,0.111,0.849,,,,3
0.024,104.328,13734.869,9954.000,0.111,0.845,,,,3
0.039,103.490,13334.952,10039.500,0.112,0.864,,,,3
0.036,103.351,13790.293,10191.500,0.113,0.860,,,,3
0.045,107.517,13935.029,10312.500,0.115,0.835,,,,3
0.046,105.904,13838.851,10381.500,0.115,0.844,,,,3
0.029,103.992,13466.880,10465.500,0.116,0.872,,,,3
0.047,105.401,13458.237,10424.000,0.116,0.870,,,,3
0.045,105.840,13363.503,10420.500,0.116,0.868,,,,3
0.023,105.295,12689.496,10138.000,0.113,0.864,,,,3
0.032,103.548,12999.016,10096.500,0.112,0.874,,,,3
0.033,103.576,13162.254,10088.500,0.112,0.858,,,,3
0.056,104.818,12799.565,9902.000,0.110,0.856,,,,3
0.044,103.759,13367.506,9804.000,0.109,0.830,,,,3
0.059,104.787,12923.134,9890.500,0.110,0.855,,,,3
0.007,111.690,14032.743,10600.000,0.118,0.719,,,,4
0.054,110.585,14353.672,10765.500,0.120,0.733,,,,4
0.042,111.366,14212.593,10667.500,0.119,0.720,,,,4
0.021,112.868,14315.951,10741.500,0.119,0.701,,,,4
0.026,111.848,14424.760,10752.500,0.119,0.729,,,,4
0.043,113.535,14696.127,10828.000,0.120,0.716,,,,4
0.054,114.116,14936.328,11049.000,0.123,0.741,,,,4
0.072,112.777,15196.857,11131.500,0.124,0.724,,,,4
0.093,113.177,15702.490,11330.500,0.126,0.711,,,,4
0.068,112.802,15296.253,11447.000,0.127,0.737,,,,4
0.073,116.751,15901.691,11412.000,0.127,0.722,,,,4
0.072,112.982,15036.071,11420.500,0.127,0.759,,,,4
0.075,114.867,15253.952,11563.000,0.128,0.749,,,,4
0.073,116.271,16540.272,12091.000,0.134,0.730,,,,4
0.081,117.706,16919.047,12450.500,0.138,0.740,,,,4
0.081,117.738,17116.926,12635.500,0.140,0.746,,,,4
0.118,117.274,17502.599,12719.500,0.141,0.758,,,,4
0.107,118.041,17688.268,12660.500,0.141,0.727,,,,4
0.112,116.876,17462.124,12680.500,0.141,0.738,,,,4
0.127,117.872,17647.243,12680.500,0.141,0.731,,,,4
0.133,114.889,17769.393,12788.000,0.142,0.769,,,,4
0.146,116.561,17450.704,12690.000,0.141,0.752,,,,4
0.134,115.407,17848.326,13043.500,0.145,0.776,,,,4
0.145,116.441,17946.673,12996.000,0.144,0.756,,,,4
0.149,114.905,18191.195,12827.500,0.143,0.748,,,,4
0.128,114.427,17544.226,12722.500,0.141,0.755,,,,4
0.158,114.269,17861.595,12565.000,0.140,0.767,,,,4
0.142,115.198,17509.369,12508.500,0.139,0.751,,,,4
0.166,114.273,17572.230,12166.000,0.135,0.745,,,,4
0.129,114.015,16716.551,12076.500,0.134,0.743,,,,4
0.148,112.860,16630.123,11627.000,0.129,0.750,,,,4
0.143,112.838,15722.690,11210.500,0.125,0.764,,,,4
0.107,110.193,15338.965,10917.500,0.121,0.757,,,,4
0.126,111.710,15419.562,10876.000,0.121,0.727,,,,4
0.116,110.129,14605.978,10657.500,0.118,0.752,,,,4
0.118,109.163,14411.568,10460.500,0.116,0.758,,,,4
0.102,108.568,14390.257,10333.500,0.115,0.749,,,,4
0.092,108.262,14183.862,10341.500,0.115,0.743,,,,4
0.068,108.346,13830.875,10315.000,0.115,0.729,,,,4
0.057,108.175,13906.614,10257.500,0.114,0.723,,,,4
0.017,108.870,13423.562,10161.000,0.113,0.728,,,,4
0.026,108.252,13290.000,10117.500,0.112,0.740,,,,4
0.046,109.237,13365.981,10006.500,0.111,0.716,,,,4
0.023,109.969,13634.286,9983.500,0.111,0.713,,,,4
0.024,108.641,12945.883,9598.500,0.107,0.739,,,,4
0.007,107.176,12633.992,9558.000,0.106,0.739,,,,4
0.040,106.691,13157.347,9588.500,0.107,0.746,,,,4
0.006,104.912,12039.143,9536.500,0.106,0.770,,,,4
0.005,107.306,12786.619,9619.500,0.107,0.738,,,,4
0.008,106.645,12447.715,9585.500,0.107,0.763,,,,4
0.026,107.335,12411.323,9708.500,0.108,0.732,,,,4
0.011,106.560,12773.682,9729.500,0.108,0.718,,,,4
0.057,108.144,12332.454,9698.500,0.108,0.713,,,,4
0.019,105.973,12315.019,9792.000,0.109,0.744,,,,4
0.060,106.643,12117.202,9702.500,0.108,0.729,,,,4
0.023,108.197,12152.569,9745.500,0.108,0.754,,,,4
0.081,109.136,12288.233,9777.000,0.109,0.738,,,,4
0.061,109.492,12246.597,9774.500,0.109,0.739,,,,4
0.026,108.188,12555.542,9847.000,0.109,0.766,,,,4
0.063,109.551,12462.453,9912.500,0.110,0.756,,,,4
0.044,111.010,13197.028,9970.000,0.111,0.703,,,,4
0.050,110.833,13014.423,9928.500,0.110,0.735,,,,4
0.069,111.868,13081.089,9906.500,0.110,0.722,,,,4
0.080,112.731,13325.638,9912.500,0.110,0.697,,,,4
0.079,111.250,13484.900,9858.000,0.110,0.710,,,,4
0.088,112.327,13721.563,9868.000,0.110,0.696,,,,4
0.088,113.871,13385.331,9864.500,0.110,0.702,,,,4
0.098,113.246,13820.298,9888.500,0.110,0.696,,,,4
0.085,114.768,13598.679,9889.500,0.110,0.709,,,,4
0.054,114.574,14068.734,9955.000,0.111,0.724,,,,4
0.073,115.767,14284.493,10119.500,0.112,0.684,,,,4
0.083,115.103,13569.800,10031.500,0.111,0.701,,,,4
0.037,113.075,13860.710,10103.000,0.112,0.736,,,,4
0.076,113.093,13459.134,9965.000,0.111,0.723,,,,4
0.118,114.980,13714.706,9975.000,0.111,0.685,,,,4
0.084,114.183,13710.483,10003.500,0.111,0.707,,,,4
0.066,113.504,13716.745,9948.000,0.111,0.711,,,,4
0.067,112.950,13749.627,10035.500,0.112,0.738,,,,4
0.071,113.004,13965.617,10299.500,0.114,0.722,,,,4
0.060,115.436,14183.719,10257.500,0.114,0.693,,,,4
0.048,110.237,14169.505,10282.000,0.114,0.716,,,,4
0.017,110.940,14369.528,10390.500,0.115,0.707,,,,4
0.042,110.369,14314.681,10518.000,0.117,0.717,,,,4
0.012,110.377,14221.388,10552.000,0.117,0.726,,,,4
0.010,111.231,14678.170,10647.500,0.118,0.711,,,,4
0.017,110.716,14307.960,10512.000,0.117,0.735,,,,4
0.044,112.428,13984.463,10545.000,0.117,0.737,,,,4
0.008,112.804,14590.120,10764.500,0.120,0.737,,,,4
0.015,112.481,14956.341,10764.000,0.120,0.716,,,,4
0.006,111.572,14723.454,10753.500,0.119,0.746,,,,4
0.006,111.641,14700.590,10819.000,0.120,0.737,,,,4
0.016,111.420,14314.424,10820.000,0.120,0.751,,,,4
0.012,112.187,14454.008,10843.000,0.120,0.738,,,,4
0.008,112.435,14543.182,10747.000,0.119,0.713,,,,4
0.000,111.340,14738.701,10763.500,0.120,0.700,,,,4
0.040,112.359,14387.585,10727.500,0.119,0.716,,,,4
0.023,111.571,14926.222,10755.500,0.120,0.711,,,,4
0.004,113.102,14941.903,10834.000,0.120,0.715,,,,4
0.008,112.253,14891.227,10947.000,0.122,0.734,,,,4
0.013,113.246,14933.525,10945.500,0.122,0.742,,,,4
0.023,111.756,14915.119,10931.500,0.121,0.726,,,,4
0.008,112.591,14913.564,10781.000,0.120,0.704,,,,4
0.031,113.145,15144.456,11086.500,0.123,0.733,,,,4
0.007,114.358,15025.564,11178.500,0.124,0.732,,,,4
0.028,114.765,15605.102,11371.000,0.126,0.731,,,,4
0.040,114.661,15659.218,11568.500,0.129,0.750,,,,4
0.042,117.594,15956.872,11619.500,0.129,0.716,,,,4
0.046,115.404,15612.698,11455.500,0.127,0.734,,,,4
0.056,113.720,15351.384,11326.000,0.126,0.739,,,,4
0.084,112.095,15720.792,11421.500,0.127,0.745,,,,4
0.074,114.301,15586.929,11435.500,0.127,0.721,,,,4
0.065,113.024,15202.688,11229.500,0.125,0.750,,,,4
0.050,114.005,15630.253,11166.000,0.124,0.725,,,,4
0.064,114.259,15732.578,11145.500,0.124,0.730,,,,4
0.102,112.801,15749.575,11001.000,0.122,0.689,,,,4
0.135,113.225,15218.088,10852.000,0.121,0.748,,,,4
0.101,111.481,14953.472,10916.500,0.121,0.752,,,,4
0.116,113.160,15751.035,11073.000,0.123,0.739,,,,4
0.092,112.747,15761.630,11318.000,0.126,0.749,,,,4
0.112,112.613,15624.502,11038.500,0.123,0.713,,,,4
0.111,111.455,15263.271,10904.500,0.121,0.734,,,,4
0.093,113.448,15548.101,11051.500,0.123,0.703,,,,4
0.105,113.803,15884.607,11201.000,0.124,0.723,,,,4
0.081,116.114,16018.972,11502.000,0.128,0.738,,,,4
0.112,115.512,16490.868,11824.000,0.131,0.752,,,,4
0.060,118.478,16908.099,12118.500,0.135,0.754,,,,4
0.096,117.896,17326.981,12063.000,0.134,0.734,,,,4
0.087,118.742,17283.481,12041.000,0.134,0.690,,,,4
0.121,119.276,17724.760,12165.000,0.135,0.764,,,,4
0.115,122.479,18576.264,12694.000,0.141,0.744,,,,4
0.086,121.716,18208.717,12727.000,0.141,0.759,,,,4
0.102,122.680,18965.985,12992.500,0.144,0.757,,,,4
0.134,122.297,18999.062,13098.000,0.146,0.751,,,,4
0.122,123.553,19401.926,13279.000,0.148,0.741,,,,4
0.120,123.362,19295.280,13326.000,0.148,0.744,,,,4
0.136,124.165,19189.315,13313.000,0.148,0.713,,,,4
0.102,121.906,18752.300,13175.000,0.146,0.762,,,,4
0.094,121.964,18778.596,13094.500,0.145,0.742,,,,4
0.142,121.311,18562.695,12660.500,0.141,0.748,,,,4
0.107,120.384,18298.328,12545.500,0.139,0.770,,,,4
0.120,121.447,18299.867,12339.000,0.137,0.745,,,,4
0.091,118.889,17117.081,12060.000,0.134,0.754,,,,4
0.115,118.319,17198.094,11857.500,0.132,0.742,,,,4
0.116,116.920,17431.039,11900.000,0.132,0.767,,,,4
0.108,116.539,16950.776,11641.000,0.129,0.737,,,,4
0.080,116.371,16066.373,11302.000,0.126,0.758,,,,4
0.075,114.800,15655.234,11129.000,0.124,0.761,,,,4
0.073,113.772,15185.461,10972.500,0.122,0.769,,,,4
0.084,115.301,15236.303,10950.500,0.122,0.708,,,,4
0.053,116.127,15087.266,10865.000,0.121,0.716,,,,4
0.046,114.156,14943.508,10707.000,0.119,0.715,,,,4
0.094,113.669,14212.127,10224.000,0.114,0.723,,,,4
0.088,110.443,13520.907,10056.000,0.112,0.745,,,,4
0.088,111.140,13659.906,9853.000,0.109,0.726,,,,4
0.087,109.842,13960.386,9984.500,0.111,0.724,,,,4
0.057,110.071,14067.283,9895.500,0.110,0.705,,,,4
0.070,107.518,13374.960,9794.000,0.109,0.745,,,,4
0.076,107.497,13400.161,9625.500,0.107,0.744,,,,4
0.093,106.911,13346.293,9434.500,0.105,0.718,,,,4
0.068,106.297,12798.172,9268.000,0.103,0.681,,,,4
0.110,108.516,13081.554,9321.000,0.104,0.695,,,,4
0.111,107.099,12754.163,9260.500,0.103,0.713,,,,4
0.072,108.906,13122.561,9334.000,0.104,0.729,,,,4
0.064,106.808,12464.232,9159.000,0.102,0.752,,,,4
0.074,105.934,12285.415,9079.000,0.101,0.763,,,,4
0.056,101.645,11786.176,8940.500,0.099,0.781,,,,4
0.049,104.620,11959.383,8859.500,0.098,0.710,,,,4
0.061,103.747,11670.174,8772.500,0.097,0.725,,,,4
0.091,104.948,12500.161,8756.500,0.097,0.650,,,,4
0.073,105.069,11909.060,8465.500,0.094,0.720,,,,4
0.081,103.408,11130.182,8378.000,0.093,0.764,,,,4
0.078,102.905,11176.393,8430.500,0.094,0.754,,,,4
0.047,105.672,11159.851,8483.500,0.094,0.780,,,,4
0.080,105.021,11322.665,8426.000,0.094,0.761,,,,4
0.046,102.651,11521.172,8665.000,0.096,0.762,,,,4
0.055,100.580,11280.734,8637.000,0.096,0.759,,,,4
0.013,100.041,11271.918,8499.000,0.094,0.717,,,,4
0.109,103.129,11730.164,8525.000,0.095,0.718,,,,4
0.100,101.269,11003.240,8255.000,0.092,0.727,,,,4
0.125,102.290,11186.900,8231.500,0.091,0.772,,,,4
0.111,100.892,10690.964,8139.000,0.090,0.802,,,,4
0.085,101.764,11181.923,8232.000,0.091,0.759,,,,4
0.071,101.206,11499.632,8499.500,0.094,0.761,,,,4
0.040,102.110,11499.999,8737.500,0.097,0.769,,,,4
0.047,103.516,12121.581,8901.000,0.099,0.758,,,,4
0.033,104.750,12535.825,9232.500,0.103,0.773,,,,4
0.064,106.991,12826.089,9622.000,0.107,0.778,,,,4
0.059,111.173,13725.390,10092.500,0.112,0.748,,,,4
0.047,112.709,14053.711,10375.500,0.115,0.696,,,,4
0.005,115.354,14750.443,10795.000,0.120,0.709,,,,4
0.027,116.453,15588.083,11243.000,0.125,0.726,,,,4
0.061,118.012,15995.398,11475.000,0.128,0.725,,,,4
0.033,116.928,16297.134,11583.500,0.129,0.734,,,,4
0.057,121.450,16869.402,11847.500,0.132,0.727,,,,4
0.042,120.961,17227.164,12406.000,0.138,0.742,,,,4
0.018,123.406,17643.139,12656.000,0.141,0.724,,,,4
0.002,123.108,17545.189,12782.500,0.142,0.741,,,,4
0.000,124.378,17788.677,12962.000,0.144,0.743,,,,4
0.033,125.899,17447.068,12988.500,0.144,0.740,,,,4
0.073,127.297,17691.797,13139.500,0.146,0.746,,,,4
0.110,128.181,17972.811,13463.500,0.150,0.752,,,,4
0.139,131.651,18225.322,13527.500,0.150,0.733,,,,4
0.151,134.884,18708.958,13604.500,0.151,0.705,,,,4
0.192,134.796,18681.590,13651.500,0.152,0.729,,,,4
0.186,135.324,19064.096,13724.000,0.152,0.735,,,,4
0.192,137.373,19440.443,13828.500,0.154,0.732,,,,4
0.220,139.204,19793.707,13912.500,0.155,0.741,,,,4
0.259,139.221,20419.041,13953.000,0.155,0.741,,,,4
0.270,138.232,20681.901,14153.500,0.157,0.756,,,,4
0.252,142.878,21109.507,14192.000,0.158,0.738,,,,4
0.321,142.749,21017.251,14224.000,0.158,0.723,,,,4
0.331,144.010,21134.899,14279.500,0.159,0.735,,,,4
0.348,142.396,20413.698,14345.000,0.159,0.734,,,,4
0.330,143.739,20754.420,14398.500,0.160,0.731,,,,4
0.336,143.582,20744.309,14414.500,0.160,0.737,,,,4
0.318,143.582,20814.898,14351.000,0.159,0.731,,,,4
0.288,144.384,21060.522,14312.500,0.159,0.730,,,,4
0.253,140.778,20759.535,14240.000,0.158,0.754,,,,4
0.243,139.484,21103.496,14328.500,0.159,0.756,,,,4
0.211,141.777,20981.606,14241.500,0.158,0.752,,,,4
0.188,141.128,20463.676,14072.500,0.156,0.748,,,,4
0.140,139.995,19770.495,14260.500,0.158,0.727,,,,4
0.086,135.921,19773.342,14335.500,0.159,0.735,,,,4
0.045,132.629,18996.845,14101.000,0.157,0.743,,,,4
0.009,130.669,19076.625,13990.000,0.155,0.727,,,,4
0.067,130.304,19625.753,13679.000,0.152,0.715,,,,4
0.117,128.728,19631.349,13565.500,0.151,0.721,,,,4
0.137,125.089,19348.580,13219.000,0.147,0.755,,,,4
0.209,122.988,20215.598,13286.000,0.148,0.742,,,,4
0.231,119.447,19422.587,13265.000,0.147,0.740,,,,4
0.255,118.421,19433.384,13597.500,0.151,0.732,,,,4
0.351,114.885,19740.671,13656.000,0.152,0.746,,,,4
0.358,115.402,19511.843,13821.000,0.154,0.719,,,,4
0.405,111.352,19604.560,13943.500,0.155,0.722,,,,4
0.419,115.255,19108.522,13919.000,0.155,0.744,,,,4
0.453,117.527,19436.301,14150.500,0.157,0.742,,,,4
0.487,118.233,19523.463,14314.500,0.159,0.725,,,,4
0.474,121.141,19636.507,14567.500,0.162,0.743,,,,4
0.474,121.825,20678.417,15361.000,0.171,0.740,,,,4
0.493,123.424,20775.981,15259.000,0.170,0.739,,,,4
0.455,122.712,21216.511,15312.500,0.170,0.718,,,,4
0.451,120.580,20449.646,15262.500,0.170,0.730,,,,4
0.459,120.420,20777.886,14959.500,0.166,0.715,,,,4
0.416,119.142,20824.501,14985.500,0.167,0.719,,,,4
0.400,119.384,22356.236,15276.500,0.170,0.705,,,,4
0.366,120.453,22158.797,15315.500,0.170,0.688,,,,4
0.344,122.260,22272.448,15512.000,0.172,0.685,,,,4
0.341,125.287,23132.565,15469.000,0.172,0.669,,,,4
0.294,130.063,23757.847,15689.500,0.174,0.681,,,,4
0.234,134.211,24257.121,15772.000,0.175,0.717,,,,4
0.173,134.984,23763.520,15893.500,0.177,0.711,,,,4
0.126,137.031,23731.741,16001.000,0.178,0.718,,,,4
0.083,138.349,23160.241,15893.500,0.177,0.724,,,,4
0.023,137.614,22332.587,15658.500,0.174,0.753,,,,4
0.009,139.353,22660.220,15691.000,0.174,0.752,,,,4
0.009,139.760,22089.630,15758.500,0.175,0.749,,,,4
0.054,141.288,21716.234,15963.500,0.177,0.752,,,,4
0.022,141.493,22445.843,16042.000,0.178,0.730,,,,4
0.048,140.598,21724.487,15893.000,0.177,0.741,,,,4
0.048,140.971,21790.125,15836.000,0.176,0.742,,,,4
0.043,142.104,21603.916,16053.500,0.178,0.714,,,,4
0.060,140.752,21138.121,16038.000,0.178,0.742,,,,4
0.019,139.331,21689.375,16183.500,0.180,0.739,,,,4
0.064,140.281,20978.744,16300.000,0.181,0.770,,,,4
0.005,137.969,21456.824,16194.000,0.180,0.767,,,,4
0.036,137.197,20939.790,16152.500,0.179,0.769,,,,4
0.036,136.329,20545.215,16216.500,0.180,0.789,,,,4
0.021,136.103,21462.875,16509.500,0.183,0.789,,,,4
0.037,136.007,21220.397,16306.000,0.181,0.780,,,,4
0.032,136.236,21140.909,16350.000,0.182,0.793,,,,4
0.049,137.285,21330.330,16314.500,0.181,0.791,,,,4
0.028,136.538,22072.678,16364.000,0.182,0.787,,,,4
0.034,136.194,21738.214,16583.500,0.184,0.791,,,,4
0.045,136.422,21706.103,16607.500,0.185,0.788,,,,4
0.054,138.094,21917.396,16649.000,0.185,0.778,,,,4
0.018,137.667,22443.222,16783.000,0.186,0.786,,,,4
0.040,137.616,22007.109,16696.500,0.186,0.766,,,,4
0.045,136.970,22273.652,16730.000,0.186,0.769,,,,4
0.037,139.665,22296.660,16670.500,0.185,0.771,,,,4
0.057,143.768,22559.472,16724.000,0.186,0.754,,,,4
0.016,142.389,22813.668,16832.500,0.187,0.745,,,,4
0.009,142.803,23097.195,16736.500,0.186,0.748,,,,4
0.022,144.137,23470.214,16702.000,0.186,0.733,,,,4
0.050,144.338,23984.105,16868.500,0.187,0.727,,,,4
0.026,144.073,24105.755,16810.000,0.187,0.731,,,,4
0.015,145.515,24116.520,16787.000,0.187,0.714,,,,4
0.039,144.483,24226.059,16888.500,0.188,0.715,,,,4
0.017,143.738,23428.927,16765.000,0.186,0.752,,,,4
0.017,144.370,24099.725,16808.500,0.187,0.726,,,,4
0.041,140.966,23744.398,16772.500,0.186,0.722,,,,4
0.015,140.128,24320.896,16969.000,0.189,0.726,,,,4
0.021,141.109,24449.477,17002.000,0.189,0.729,,,,4
0.012,137.349,23880.824,17147.500,0.191,0.754,,,,4
0.019,137.255,23723.255,17097.500,0.190,0.748,,,,4
0.013,133.134,23368.382,17079.000,0.190,0.764,,,,4
0.013,132.988,23504.045,16913.000,0.188,0.760,,,,4
0.002,132.523,23332.812,16975.000,0.189,0.765,,,,4
0.012,131.130,23052.851,16842.000,0.187,0.762,,,,4
0.022,132.907,23220.377,16900.000,0.188,0.766,,,,4
0.006,133.678,23344.848,16855.500,0.187,0.765,,,,4
0.007,132.960,23199.998,16783.000,0.186,0.771,,,,4
0.004,133.341,23330.728,16856.500,0.187,0.763,,,,4
0.019,133.373,22971.600,16834.000,0.187,0.766,,,,4
0.018,134.602,23286.737,16891.500,0.188,0.765,,,,4
0.005,135.640,23097.991,16326.000,0.181,0.739,,,,4
0.007,139.100,23426.417,16449.000,0.183,0.726,,,,4
0.000,141.425,22819.521,16197.000,0.180,0.750,,,,4
0.002,144.444,24104.423,16672.000,0.185,0.726,,,,4
0.000,143.905,23837.239,16721.000,0.186,0.725,,,,4
0.010,144.852,23858.116,16755.000,0.186,0.734,,,,4
0.012,144.023,23813.386,16687.500,0.185,0.741,,,,4
0.035,145.056,23874.781,16746.000,0.186,0.742,,,,4
0.051,145.004,23847.343,16852.500,0.187,0.743,,,,4
0.028,144.575,23910.444,16681.500,0.185,0.716,,,,4
0.026,146.460,23804.657,16985.000,0.189,0.741,,,,4
0.031,146.120,23502.546,16896.000,0.188,0.748,,,,4
0.008,148.747,24087.227,17053.000,0.189,0.732,,,,4
0.006,148.763,24024.291,17109.000,0.190,0.720,,,,4
0.028,151.775,24758.542,17758.500,0.197,0.718,,,,4
0.024,152.324,24922.099,18195.000,0.202,0.744,,,,4
0.026,155.352,25713.467,19312.500,0.215,0.741,,,,4
0.020,160.439,27542.667,20606.000,0.229,0.743,,,,4
0.052,164.712,28084.871,22183.000,0.246,0.773,,,,4
0.021,170.317,30909.871,23561.500,0.262,0.751,,,,4
0.058,176.748,32437.391,24648.000,0.274,0.742,,,,4
0.023,179.467,34131.139,25999.500,0.289,0.760,,,,4
0.054,181.304,34728.941,26788.000,0.298,0.734,,,,4
0.019,183.972,36218.400,27144.500,0.302,0.751,,,,4
0.017,185.892,36838.849,27573.000,0.306,0.755,,,,4
0.005,183.809,37121.010,27375.500,0.304,0.750,,,,4
0.008,175.554,33955.608,25187.000,0.280,0.757,,,,4
0.016,166.849,30725.457,22947.000,0.255,0.747,,,,4
0.249,138.428,20671.682,14767.000,0.164,0.405,,,,5
0.366,142.449,21174.425,15136.000,0.168,0.446,,,,5
0.346,140.664,21252.252,15262.000,0.170,0.376,,,,5
0.355,140.291,20964.689,14961.500,0.166,0.407,,,,5
0.314,142.344,21229.525,15057.500,0.167,0.450,,,,5
0.280,142.123,21774.282,15261.000,0.170,0.411,,,,5
0.369,141.979,21511.074,15360.500,0.171,0.389,,,,5
0.267,142.786,21572.972,15382.000,0.171,0.388,,,,5
0.322,143.193,21945.860,15462.500,0.172,0.433,,,,5
0.343,144.284,21601.590,15488.000,0.172,0.398,,,,5
0.320,145.186,21504.119,15687.500,0.174,0.481,,,,5
0.327,144.360,21646.574,15693.000,0.174,0.397,,,,5
0.342,145.028,21799.137,15511.000,0.172,0.435,,,,5
0.291,142.845,21686.171,15524.500,0.172,0.433,,,,5
0.295,141.988,21548.337,15542.500,0.173,0.442,,,,5
0.293,141.892,21447.707,15563.500,0.173,0.423,,,,5
0.154,142.699,21311.569,15725.500,0.175,0.465,,,,5
0.295,145.049,22412.752,15953.500,0.177,0.416,,,,5
0.172,146.111,22288.965,16268.500,0.181,0.422,,,,5
0.349,149.263,23450.913,17053.000,0.189,0.410,,,,5
0.245,147.905,23848.746,17069.000,0.190,0.430,,,,5
0.259,150.301,24475.250,17443.000,0.194,0.378,,,,5
0.185,152.221,24594.973,17799.000,0.198,0.415,,,,5
0.369,152.393,25327.871,18117.500,0.201,0.452,,,,5
0.339,154.650,25515.575,18371.500,0.204,0.444,,,,5
0.344,155.199,25253.948,18535.000,0.206,0.416,,,,5
0.268,155.883,25819.655,18592.500,0.207,0.424,,,,5
0.279,154.087,25837.365,18547.000,0.206,0.432,,,,5
0.329,153.994,25317.207,18251.000,0.203,0.421,,,,5
0.301,154.204,25376.433,18115.000,0.201,0.395,,,,5
0.299,153.431,25485.197,17913.500,0.199,0.399,,,,5
0.200,154.329,24674.677,17649.000,0.196,0.400,,,,5
0.276,152.490,24167.890,17179.000,0.191,0.428,,,,5
0.250,148.628,23382.883,16854.500,0.187,0.441,,,,5
0.198,147.907,23079.755,16798.000,0.187,0.462,,,,5
0.157,148.117,22961.815,16680.000,0.185,0.448,,,,5
0.212,146.746,23006.894,16698.000,0.186,0.449,,,,5
0.297,148.183,22807.997,16684.000,0.185,0.443,,,,5
0.197,146.237,22254.962,16475.000,0.183,0.509,,,,5
0.159,147.346,22106.379,16453.500,0.183,0.530,,,,5
0.223,147.387,22282.747,16529.000,0.184,0.488,,,,5
0.188,146.894,21919.263,16365.500,0.182,0.503,,,,5
0.191,144.390,21437.567,15743.000,0.175,0.481,,,,5
0.207,145.946,21601.062,15986.500,0.178,0.447,,,,5
0.219,143.646,21060.155,16041.500,0.178,0.511,,,,5
0.192,144.009,21464.008,15970.500,0.177,0.493,,,,5
0.146,144.111,21762.339,15994.500,0.178,0.461,,,,5
0.141,144.336,21451.675,16045.000,0.178,0.462,,,,5
0.211,144.409,21136.090,16106.000,0.179,0.452,,,,5
0.198,145.758,22030.234,16219.500,0.180,0.429,,,,5
0.243,144.642,21761.397,16273.500,0.181,0.463,,,,5
0.139,145.303,22079.097,16439.500,0.183,0.477,,,,5
0.223,147.681,22388.660,16793.000,0.187,0.446,,,,5
0.199,147.440,22772.696,17083.000,0.190,0.450,,,,5
0.203,148.617,22805.398,17234.500,0.191,0.489,,,,5
0.174,146.465,23001.995,17341.500,0.193,0.455,,,,5
0.213,148.845,23388.713,17575.000,0.195,0.466,,,,5
0.251,149.933,22847.788,17596.500,0.196,0.489,,,,5
0.243,147.757,22874.645,17419.000,0.194,0.481,,,,5
0.120,147.881,23489.731,17235.500,0.192,0.462,,,,5
0.129,147.187,23192.740,16999.500,0.189,0.458,,,,5
0.246,149.657,22965.196,17137.000,0.190,0.478,,,,5
0.162,148.274,22937.440,17051.000,0.189,0.441,,,,5
0.168,148.549,22661.531,16815.000,0.187,0.500,,,,5
0.170,148.756,22861.973,16854.000,0.187,0.462,,,,5
0.198,148.352,22117.716,16908.500,0.188,0.520,,,,5
0.138,148.291,22698.529,16864.500,0.187,0.478,,,,5
0.225,149.905,22616.541,16635.000,0.185,0.489,,,,5
0.147,148.067,22557.594,16632.500,0.185,0.469,,,,5
0.156,147.829,22424.282,16876.500,0.188,0.506,,,,5
0.123,148.341,22548.296,17006.000,0.189,0.506,,,,5
0.139,149.578,23003.670,17124.000,0.190,0.515,,,,5
0.120,147.994,22598.564,17026.500,0.189,0.538,,,,5
