angle_90,r,area_ellipse,area_contour,proportion,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.185,91.653,10049.69,9363.5,0.647,0.85,0.299144534,0.15177671,0.185693696,4
0.18,92.751,10687.655,9602.5,0.62,0.83,0.304316899,0.162364419,0.190873528,4
0.179,97.31,11570.904,10443.5,0.617,0.831,0.325793049,0.177022877,0.209100465,4
0.17,100.815,12399.956,11423,0.619,0.848,0.342304105,0.190781878,0.230329103,4
0.175,100.832,12967.031,11621.5,0.606,0.838,0.342384187,0.200193092,0.234631181,4
0.185,102.144,13205.191,11904,0.606,0.845,0.348564645,0.204145611,0.240753785,4
0.181,102.298,13580.833,12149.5,0.601,0.837,0.349290095,0.21037979,0.24607449,4
0.182,104.261,14028.08,12549.5,0.605,0.838,0.358537229,0.21780233,0.254743663,4
0.188,107.201,14409.431,12932.5,0.597,0.84,0.372386731,0.224131257,0.263044397,4
0.195,109.318,14378.954,13266,0.601,0.845,0.382359314,0.223625458,0.27027232,4
0.169,110.048,15284.615,13367,0.588,0.828,0.385798136,0.238655867,0.272461287,4
0.186,109.878,15661.788,13848.5,0.598,0.833,0.384997315,0.244915455,0.282896804,4
0.156,108.433,16380.046,14210.5,0.6,0.83,0.378190332,0.256835712,0.290742406,4
0.15,111.955,16359.029,14594,0.617,0.835,0.39478147,0.256486912,0.299053976,4
0.151,113.3,16612.532,14912,0.616,0.844,0.401117382,0.260694065,0.305945969,4
0.181,121.161,19367.088,16845,0.595,0.827,0.438148312,0.306408856,0.34783975,4
0.203,126.273,20420.429,17878,0.579,0.8,0.462229487,0.323890172,0.370227891,4
0.188,125.894,21071.001,18475,0.59,0.787,0.460444126,0.334687108,0.383166632,4
0.177,127.174,21175.371,18072,0.576,0.786,0.466473841,0.336419239,0.37443244,4
0.187,124.476,20683.843,17563.5,0.565,0.8,0.453764332,0.328261808,0.363411753,4
0.042,131.655,18824.861,16021,0.54,0.759,0.487582555,0.297410021,0.329981253,4
0.033,126.047,18161.294,14284,0.515,0.801,0.461164866,0.28639742,0.292335367,4
0.035,124.475,17954.339,14287,0.526,0.816,0.453759622,0.282962781,0.292400386,4
0.045,124.466,17916.938,14131.5,0.535,0.811,0.453717225,0.282342072,0.289030245,4
0.062,120.001,17006.727,13897,0.565,0.819,0.432683883,0.267236151,0.283947942,4
0.052,118.022,16548.055,13423.5,0.552,0.817,0.423361378,0.259624,0.273685807,4
0.06,117.523,15505.478,13046.5,0.554,0.828,0.421010731,0.242321324,0.265515111,4
0.058,114.323,14576.458,12273,0.575,0.837,0.405936443,0.226903248,0.248751097,4
0.063,111.523,14098.129,11882.5,0.579,0.832,0.392746441,0.218964868,0.240287817,4
0.065,105.112,13665.16,11772,0.607,0.839,0.362546047,0.211779286,0.237892957,4
0.061,105.942,12667.202,10834,0.596,0.825,0.366455941,0.19521711,0.217563746,4
0.075,102.574,12366.593,10745.5,0.617,0.838,0.350590253,0.190228184,0.215645691,4
0.058,99.832,12074.277,10474.5,0.619,0.844,0.337673472,0.185376888,0.209772326,4
0.079,98.913,11653.071,10024.5,0.615,0.829,0.333344325,0.178386526,0.200019506,4
0.061,98.085,11039.151,9590,0.612,0.841,0.329443853,0.168197869,0.190602616,4
0.07,94.009,10922.392,9299,0.601,0.84,0.310242979,0.166260129,0.184295792,4
0.073,92.982,10600.302,9190,0.614,0.84,0.305405074,0.160914703,0.181933442,4
0.073,94.601,10555.441,9033.5,0.614,0.815,0.313031722,0.160170187,0.178541628,4
0.083,94.84,9941.195,8724,0.6,0.825,0.314157583,0.14997612,0.171833855,4
0.071,91.335,10015.398,8813,0.628,0.836,0.297646527,0.151207598,0.173762746,4
0.077,110.302,13682.902,10254.5,0.44,0.667,0.386994658,0.212073734,0.20500428,5
0.176,81.834,11329.632,6985,0.44,0.548,0.252890024,0.173018711,0.134144623,5
0.18,80.474,11194.725,7111.5,0.444,0.535,0.246483451,0.170779786,0.13688625,5
0.02,85.262,12285.994,7393.5,0.425,0.663,0.269038355,0.188890557,0.142998017,5
0.066,98.764,12138.302,8177.5,0.413,0.672,0.332642428,0.186439451,0.159989597,5
0.061,103.34,12445.413,8428,0.412,0.681,0.35419866,0.191536285,0.165418667,5
0.044,102.677,12275.608,9214.5,0.454,0.703,0.351075456,0.188718191,0.182464429,5
0.127,102.533,12377.733,9315,0.459,0.685,0.350397113,0.190413064,0.184642559,5
0.132,101.805,12076.028,9127.5,0.456,0.69,0.346967713,0.185405948,0.180578884,5
0.112,102.076,12418.322,9175,0.452,0.66,0.348244317,0.191086681,0.181608348,5
0.062,101.055,11989.083,8893,0.441,0.684,0.343434677,0.183963003,0.175496581,5
0.021,86.466,12136.489,7462.5,0.427,0.696,0.274710055,0.186409363,0.144493449,5
0.019,97.457,11822.73,8117.5,0.412,0.63,0.326485524,0.181202198,0.158689221,5
0.046,90.92,12274.217,7432,0.406,0.631,0.29569158,0.188695105,0.143832425,5
0.009,99.944,11801.068,8040,0.403,0.619,0.338201072,0.180842694,0.157009569,5
0.071,97.898,12086.255,8123.5,0.416,0.645,0.328562949,0.185575676,0.158819259,5
0.092,102.366,11729.452,8882.5,0.447,0.696,0.349610424,0.17965415,0.175269015,5
0.119,102.28,11671.02,8975,0.459,0.695,0.349205302,0.178684409,0.177273762,5
0.12,100.103,11936.558,9069,0.464,0.7,0.338950076,0.183091295,0.179311017,5
0.107,100.494,12156.019,8326,0.428,0.718,0.340791965,0.186733484,0.163208028,5
0.094,96.938,11728.468,8111,0.426,0.696,0.324040663,0.179637819,0.158548347,5
0.012,83.457,12507.749,7450.5,0.43,0.749,0.260535514,0.192570818,0.144233374,5
0.074,98.179,11679.43,7981,0.409,0.647,0.32988666,0.178823982,0.155730866,5
0.012,99.614,12036.148,8064.5,0.404,0.679,0.336646536,0.184744097,0.157540555,5
0.007,100.402,11901.418,8167.5,0.406,0.672,0.34035858,0.182508109,0.159772868,5
0.061,98.186,12287.137,8288.5,0.419,0.644,0.329919635,0.188909527,0.162395293,5
0.111,102.82,11994.109,8976.5,0.449,0.689,0.351749088,0.184046415,0.177306271,5
0.172,95.921,12293.135,8340.5,0.44,0.685,0.319249866,0.18900907,0.163522285,5
0.148,100.915,11868.954,8998,0.465,0.7,0.342775176,0.181969334,0.177772239,5
0.095,100.271,11719.872,8790.5,0.452,0.688,0.339741476,0.17949516,0.173275105,5
0.067,96.327,11733.697,7882.5,0.42,0.656,0.321162416,0.1797246,0.153596082,5
0.049,97.136,11434.806,7856,0.414,0.667,0.324973384,0.174764186,0.153021749,5
0.067,97.511,11471.483,7788,0.41,0.656,0.326739903,0.17537288,0.151547989,5
0.067,96.547,11750.727,7871.5,0.416,0.658,0.322198773,0.180007231,0.153357679,5
0.087,100.264,11632.87,8591.5,0.447,0.691,0.339708501,0.178051269,0.168962192,5
0.128,98.229,11626.225,8740.5,0.47,0.683,0.330122196,0.177940988,0.172191459,5
0.15,97.043,11520.427,8800,0.477,0.682,0.324535288,0.176185157,0.173480998,5
0.165,96.82,11567.75,8835,0.483,0.705,0.323484799,0.176970533,0.174239551,5
0.166,97.377,11483.039,8810,0.481,0.7,0.326108667,0.175564664,0.173697728,5
0.134,97.297,11294.354,8792.5,0.48,0.7,0.32573181,0.172433235,0.173318451,5
0.092,96.404,11797.034,8649.5,0.461,0.678,0.321525141,0.180775745,0.170219222,5
0.096,97.994,11536.709,8663,0.461,0.671,0.329015178,0.176455375,0.170511806,5
0.134,96.552,11640.191,8664,0.475,0.659,0.322222327,0.178172769,0.170533479,5
0.141,95.788,11822.435,8658,0.478,0.675,0.318623341,0.181197302,0.170403442,5
0.115,95.38,11732.256,8632.5,0.473,0.654,0.316701369,0.179700685,0.169850782,5
0.099,96.354,11752.582,8584.5,0.462,0.67,0.321289605,0.180038017,0.168810481,5
0.068,98.216,11825.289,8593.5,0.457,0.673,0.330060957,0.181244667,0.169005537,5
0.097,97.482,11556.472,8493.5,0.461,0.668,0.326603292,0.176783363,0.166838244,5
0.103,97.505,11419.746,8423,0.454,0.677,0.326711638,0.174514249,0.165310302,5
0.091,96.551,11702.504,8331.5,0.448,0.637,0.322217616,0.179206919,0.163327229,5
0.03,96.633,11332.17,8239.5,0.446,0.66,0.322603895,0.173060832,0.161333319,5
0.103,95.67,11191.413,8084,0.449,0.681,0.318067476,0.17072482,0.157963178,5
0.049,95.837,10654.271,7865.5,0.443,0.666,0.318854166,0.161810376,0.153227642,5
0.096,94.825,10488.213,7711,0.445,0.689,0.314086922,0.159054466,0.149879173,5
0.022,93.931,10627.289,7591,0.437,0.676,0.309875543,0.161362581,0.147278421,5
0.035,94.043,10330.84,7553.5,0.434,0.669,0.310403143,0.156442694,0.146465686,5
0.024,94.427,10200.417,7400,0.424,0.673,0.312212058,0.154278185,0.143138891,5
0.028,94.828,10170.466,7290,0.425,0.674,0.314101054,0.153781116,0.140754868,5
0.012,94.064,9771.381,7134.5,0.423,0.7,0.310502068,0.147157876,0.137384727,5
0.012,91.978,9714.319,6946.5,0.425,0.675,0.300675517,0.146210871,0.133310216,5
0.022,91.625,9275.693,6771,0.429,0.726,0.299012634,0.138931405,0.129506616,5
0.018,92.625,8885.115,6614,0.421,0.687,0.303723349,0.132449347,0.126103965,5
0.02,85.657,9007.045,5936,0.404,0.684,0.270899087,0.134472905,0.111409716,5
0.008,90.207,8926.583,6447,0.424,0.684,0.29233284,0.133137553,0.122484585,5
0.037,89.836,8879.469,6402.5,0.421,0.689,0.290585165,0.132355646,0.12152014,5
0.043,88.358,8846.471,6290,0.421,0.702,0.283622728,0.131808009,0.119081935,5
0.048,87.184,8528.607,6167.5,0.427,0.686,0.278092349,0.126532717,0.116427,5
0.108,85.25,8361.909,6121,0.435,0.671,0.268981826,0.123766186,0.115419209,5
0.106,83.748,8094.402,6055.5,0.453,0.702,0.261906332,0.119326623,0.113999632,5
0.131,80.561,8205.103,5974.5,0.458,0.687,0.246893283,0.121163824,0.112244124,5
0.14,81.611,7836.87,5992,0.469,0.677,0.251839534,0.115052605,0.1126234,5
0.139,80.862,7877.299,5886,0.469,0.723,0.248311209,0.115723567,0.110326069,5
0.137,79.121,8058.681,5885.5,0.471,0.712,0.240109854,0.118733795,0.110315233,5
0.129,81.521,7675.149,5665.5,0.448,0.717,0.25141557,0.112368672,0.105547187,5
0.072,82.142,7692.565,5666,0.44,0.735,0.254340924,0.11265771,0.105558024,5
0.048,80.357,7619.765,5169.5,0.413,0.69,0.245932298,0.111449516,0.094797412,5
0.011,84.022,7717.984,5575,0.421,0.708,0.263197068,0.113079565,0.103585787,5
0.007,83.294,7778.983,5645.5,0.427,0.732,0.259767668,0.114091908,0.105113729,5
0.042,80.39,7677.563,5124.5,0.405,0.684,0.246087751,0.112408735,0.09382213,5
0.015,84.217,7708.089,5523,0.425,0.726,0.264115657,0.112915347,0.102458794,5
0.098,79.929,7767.971,5447.5,0.433,0.677,0.243916112,0.113909152,0.100822488,5
0.144,80.291,7277.159,5441.5,0.455,0.721,0.24562139,0.105763604,0.10069245,5
0.12,77.993,7321.842,5449.5,0.468,0.723,0.234796167,0.106505166,0.100865834,5
0.1,78.473,7311.631,5432,0.454,0.717,0.237057311,0.106335704,0.100486557,5
0.096,80.118,7345.916,5401.5,0.443,0.73,0.244806437,0.1069047,0.099825533,5
0.068,77.637,7138.339,4896,0.417,0.707,0.233119153,0.103459739,0.088869865,5
0.025,76.067,7337.228,4842,0.408,0.74,0.22572333,0.106760513,0.087699526,5
0.052,76.475,7251.904,4774.5,0.41,0.694,0.227645302,0.105344471,0.086236603,5
0.071,80.242,7013.313,5140,0.428,0.707,0.245390565,0.101384799,0.094158061,5
0.097,74.484,7175.575,4679.5,0.409,0.696,0.218266268,0.10407771,0.084177675,5
0.062,79.111,6902.058,5075,0.436,0.713,0.240062747,0.099538404,0.09274932,5
0.07,77.198,6924.587,5058,0.443,0.721,0.231051149,0.099912296,0.09238088,5
0.082,73.97,6873.159,4572,0.413,0.746,0.215844961,0.099058794,0.081847834,5
0.062,74.196,6835.384,4505,0.406,0.734,0.216909583,0.098431878,0.080395748,5
0.08,74.341,7015.291,4563.5,0.416,0.735,0.217592636,0.101417626,0.081663614,5
0.045,78.468,6782.608,4929,0.422,0.737,0.237033757,0.097556004,0.089585072,5
0.097,74.098,6847.696,4563.5,0.414,0.702,0.216447932,0.098636208,0.081663614,5
0.1,77.301,6752.613,4987.5,0.441,0.738,0.231536353,0.097058205,0.090852938,5
0.078,76.518,6932.175,5013,0.442,0.716,0.227847863,0.100038227,0.091405598,5
0.086,73.904,6964.568,4525.5,0.412,0.753,0.215534054,0.100575824,0.080840043,5
0.06,74.018,6823.715,4516.5,0.411,0.774,0.216071075,0.098238218,0.080644987,5
0.038,74.222,6797.919,4495,0.413,0.732,0.217032061,0.097810106,0.080179018,5
0.028,74.554,6953.256,4560,0.411,0.748,0.218596019,0.100388089,0.081587759,5
0.053,73.561,6836.096,4480,0.411,0.746,0.213918279,0.098443694,0.079853924,5
0.074,79.153,6421.791,4916,0.427,0.723,0.240260597,0.091567861,0.089303324,5
0.027,73.59,6734.811,4473.5,0.411,0.741,0.214054889,0.096762762,0.07971305,5
0.06,74.213,6550.224,4470,0.415,0.754,0.216989665,0.093699344,0.079637195,5
0.002,74.52,6855.513,4471,0.409,0.746,0.218435854,0.09876594,0.079658868,5
0.013,73.374,6877.447,4457,0.404,0.74,0.213037375,0.099129958,0.079355447,5
0.003,73.166,6948.708,4453.5,0.408,0.748,0.212057546,0.10031261,0.079279592,5
0.009,77.081,6866.485,4806,0.416,0.744,0.230499995,0.098948032,0.086919301,5
0.061,72.5,6662.81,4435,0.42,0.77,0.20892021,0.095567828,0.078878642,5
0.043,74.328,6504.387,4407.5,0.414,0.745,0.217531397,0.09293863,0.078282637,5
0.065,76.301,6622.313,4759.5,0.428,0.713,0.226825638,0.094895737,0.085911509,5
0.077,74.31,6684.06,4680,0.429,0.725,0.217446604,0.095920495,0.084188511,5
0.116,74.275,6451.882,4726.5,0.447,0.707,0.217281729,0.092067253,0.085196303,5
0.119,74.448,6239.232,4696,0.449,0.756,0.218096683,0.0885381,0.084535278,5
0.123,73.618,6490.242,4747,0.459,0.752,0.214186789,0.092703878,0.085640598,5
0.101,74.151,6281.809,4594,0.436,0.763,0.2166976,0.089244711,0.082324639,5
0.062,62.391,6316.512,3867,0.415,0.76,0.161299592,0.089820644,0.066568416,5
0.013,76.771,6190.174,4500,0.421,0.733,0.229039674,0.08772393,0.080287383,5
0.022,72.159,6140.26,4199,0.403,0.734,0.207313856,0.086895554,0.07376383,5
0.014,71.635,6296.877,4204,0.404,0.72,0.204845441,0.08949478,0.073872195,5
0.012,71.855,6640.053,4204,0.396,0.758,0.205881799,0.095190152,0.073872195,5
0.022,73.698,6384.061,4283.5,0.408,0.746,0.214563646,0.090941692,0.075595193,5
0.1,75.525,6638.914,4639.5,0.425,0.691,0.223170123,0.095171249,0.083310757,5
0.121,72.416,6462.007,4328,0.415,0.738,0.20852451,0.092235289,0.076559638,5
0.119,74.093,6363.822,4705,0.45,0.766,0.216424379,0.090605804,0.084730335,5
0.142,70.298,6413.32,4323.5,0.431,0.737,0.198547215,0.091427276,0.07646211,5
0.041,72.913,6305.734,4254.5,0.409,0.72,0.210865735,0.089641772,0.074966678,5
0.025,72.733,6491.5,4258.5,0.404,0.708,0.210017807,0.092724756,0.07505337,5
0.026,72.947,6615.55,4334,0.404,0.716,0.2110259,0.094783498,0.076689676,5
0.043,73.475,6506.668,4331.5,0.401,0.724,0.213513157,0.092976485,0.076635494,5
0.126,76.376,6676.534,4747,0.432,0.701,0.227178941,0.095795593,0.085640598,5
0.114,75.473,6385.872,4721.5,0.439,0.753,0.222925166,0.090971747,0.085087938,5
0.116,74.387,6514.625,4829.5,0.453,0.751,0.217809329,0.09310854,0.087428615,5
0.146,74.438,6388.334,4864.5,0.463,0.763,0.218049576,0.091012607,0.088187167,5
0.147,71.073,6569.702,4402.5,0.432,0.75,0.20219802,0.094022602,0.078174272,5
0.094,71.115,6632.042,4396,0.422,0.761,0.20239587,0.0950572,0.078033398,5
0.114,73.706,6815.671,4520.5,0.416,0.737,0.214601332,0.098104719,0.080731678,5
0.098,74.914,6872.986,4591,0.414,0.733,0.220291876,0.099055923,0.08225962,5
0.04,74.182,6914.601,4629.5,0.412,0.727,0.216843633,0.099746568,0.083094028,5
0.067,78.086,7088.785,5128.5,0.44,0.735,0.235234264,0.102637337,0.093908822,5
0.128,78.701,7162.834,5279.5,0.455,0.731,0.238131354,0.103866259,0.097181435,5
0.108,80.252,7126.463,5195.5,0.436,0.754,0.245437673,0.103262644,0.095360909,5
0.103,74.161,7277.38,4830,0.425,0.768,0.216744708,0.105767272,0.087439451,5
0.061,77.258,7262.067,4870.5,0.42,0.749,0.231333792,0.105513137,0.088317205,5
0.034,76.958,7441.836,4939,0.418,0.75,0.229920577,0.108496595,0.089801801,5
0.039,77.217,7719.414,5064,0.421,0.763,0.231140653,0.113103297,0.092510918,5
0.072,77.482,7735.857,5138,0.423,0.749,0.232388992,0.113376186,0.094114715,5
0.063,81.872,7553.955,5648,0.444,0.737,0.253069031,0.110357329,0.105167911,5
0.065,81.554,7574.275,5726,0.451,0.729,0.251571023,0.110694561,0.1068584,5
0.072,81.326,7574.087,5689,0.461,0.736,0.25049698,0.110691441,0.106056501,5
0.12,77.427,7714.21,5205,0.434,0.74,0.232129903,0.113016931,0.095566801,5
0.081,78.314,7660.27,5215.5,0.427,0.736,0.236308307,0.11212174,0.095794367,5
0.085,78.651,7798.307,5253,0.429,0.733,0.237895818,0.114412611,0.096607102,5
0.116,79.075,8254.689,5485,0.432,0.759,0.239893161,0.121986756,0.101635223,5
0.111,79.246,8310.291,5550.5,0.43,0.733,0.240698693,0.122909531,0.1030548,5
0.093,80.706,8033.795,5530,0.433,0.713,0.247576337,0.118320785,0.102610505,5
0.082,82.081,8309.913,5548,0.426,0.727,0.25405357,0.122903257,0.103000618,5
0.073,82.042,8289.443,5664.5,0.427,0.756,0.253869852,0.122563536,0.105525514,5
0.043,88.337,8391.357,6135.5,0.435,0.729,0.283523803,0.124254907,0.115733466,5
0.077,82.186,8685.12,5744,0.417,0.72,0.254548195,0.129130217,0.107248513,5
0.087,88.064,8409.761,6282.5,0.447,0.76,0.282237778,0.124560341,0.118919388,5
0.076,86.072,8392.484,6390,0.455,0.717,0.272854034,0.124273611,0.121249228,5
0.067,87.053,8488.482,6321,0.454,0.736,0.277475245,0.1258668,0.119753795,5
0.048,81.178,8805.151,5791,0.429,0.743,0.249799795,0.131122259,0.108267141,5
0.02,84.255,8737.724,5932,0.428,0.749,0.264294665,0.130003237,0.111323024,5
0.024,83.539,8920.546,6039.5,0.42,0.739,0.260921793,0.133037362,0.113652865,5
0.072,84.29,9262.7,6038.5,0.417,0.724,0.26445954,0.138715773,0.113631192,5
0.087,85.405,8896.334,6181,0.432,0.72,0.269711987,0.132635538,0.116719585,5
0.076,87.07,9056.981,6713,0.454,0.75,0.277555327,0.135301647,0.128249586,5
0.074,89.907,9061.009,6758.5,0.451,0.741,0.290919626,0.135368496,0.129235704,5
0.078,86.077,9132.167,6210.5,0.427,0.722,0.272877587,0.136549438,0.117358936,5
0.03,85.928,9394.16,6333,0.423,0.709,0.272175691,0.140897491,0.120013871,5
0.042,87.35,9359.632,6393.5,0.42,0.704,0.278874328,0.140324462,0.121325083,5
0.081,90.944,9457.358,6980,0.445,0.723,0.295804637,0.141946329,0.134036259,5
0.099,90.239,9569.482,7110.5,0.462,0.736,0.292483583,0.143807147,0.136864577,5
0.088,91.454,9410.531,7055,0.457,0.729,0.298207102,0.141169186,0.135661729,5
0.06,86.943,9324.186,6501,0.433,0.766,0.276957067,0.139736198,0.123654924,5
0.024,88.588,9819.283,6602.5,0.421,0.745,0.284706193,0.14795286,0.125854726,5
0.002,90.084,9946.182,6667.5,0.417,0.693,0.291753422,0.150058884,0.127263467,5
0.015,94.427,9792.437,7189,0.433,0.714,0.312212058,0.147507322,0.138565902,5
0.085,91.023,9735.015,7345.5,0.466,0.732,0.296176784,0.146554343,0.141957716,5
0.051,90.343,9689.138,6864,0.441,0.75,0.292973498,0.145792965,0.131522199,5
0.004,97.528,10170.964,7628.5,0.445,0.733,0.326819985,0.153789381,0.148091156,5
0.066,95.811,10214.768,7638.5,0.447,0.686,0.318731687,0.154516355,0.148307886,5
0.111,93.28,10198.658,7586,0.459,0.693,0.306808867,0.154248993,0.147170057,5
0.148,94.632,9622.134,7759.5,0.491,0.787,0.313177754,0.144680963,0.150930311,5
0.139,93.896,9589.115,7765.5,0.488,0.783,0.309710668,0.144132977,0.151060348,5
0.086,94.468,10018.114,7760,0.48,0.78,0.312405197,0.151252673,0.150941147,5
0.044,91.41,10359.253,7210.5,0.442,0.744,0.29799983,0.156914238,0.13903187,5
0.055,91.565,10382.021,7301.5,0.444,0.763,0.298729991,0.157292097,0.141004107,5
0.059,96.027,10436.111,7931.5,0.461,0.725,0.319749202,0.158189778,0.154658055,5
0.135,95.401,10404.928,8048,0.481,0.736,0.316800294,0.157672263,0.157182952,5
0.101,95.438,10356.242,8009,0.48,0.769,0.31697459,0.156864267,0.156337708,5
0.065,92.442,10770.197,7410.5,0.443,0.731,0.302861288,0.163734291,0.143366457,5
0.03,95.013,11292.289,7487,0.419,0.73,0.314972537,0.172398964,0.145024436,5
0.102,103.093,10710.452,7998,0.419,0.739,0.353035114,0.162742759,0.156099305,5
0.059,97.201,11333.038,7540.5,0.405,0.737,0.325279581,0.173075237,0.146183938,5
0.143,99.266,10677.439,7453.5,0.406,0.693,0.335007207,0.162194873,0.144298393,5
0.032,101.84,10655.612,8184.5,0.443,0.75,0.347132588,0.161832631,0.160141308,5
0.038,93.827,10409.466,7437,0.456,0.77,0.309385629,0.157747576,0.14394079,5
0.007,97.519,10328.721,8155.5,0.492,0.797,0.326777588,0.156407527,0.159512792,5
0.042,97.22,9844.979,8126,0.513,0.796,0.325369085,0.148379313,0.158873441,5
0.012,96.579,10343.494,8150,0.506,0.818,0.322349516,0.1566527,0.159393591,5
0.012,95.03,10113.363,8067,0.506,0.824,0.315052619,0.152833431,0.157594738,5
0.025,96.638,9895.939,7840.5,0.5,0.807,0.322627448,0.149225048,0.152685818,5
0.003,90.677,10067.131,7172.5,0.485,0.801,0.294546876,0.152066162,0.138208299,5
0.003,94.604,9760.9,7774.5,0.507,0.818,0.313045854,0.146983932,0.151255405,5
0.018,93.348,9798.002,7800.5,0.507,0.804,0.307129196,0.14759968,0.151818901,5
0.011,94.452,9725.785,7698.5,0.521,0.843,0.312329825,0.146401161,0.149608262,5
0.008,94.405,9571.999,7747,0.527,0.836,0.312108422,0.143848919,0.150659399,5
0.001,95.458,9857.619,7737,0.507,0.82,0.317068805,0.148589087,0.15044267,5
0.032,92.961,9496.388,7727,0.509,0.802,0.305306149,0.142594074,0.15022594,5
0.01,95.092,9799.55,7732.5,0.496,0.788,0.315344683,0.14762537,0.150345141,5
0.022,95.752,9797.2,7691,0.495,0.806,0.318453755,0.147586369,0.149445715,5
0.007,94.337,9320.809,7611.5,0.53,0.799,0.311788093,0.139680153,0.147722716,5
0.001,93.823,9250.564,7587.5,0.517,0.814,0.309366786,0.138514363,0.147202566,5
0.004,94.839,9421.272,7717.5,0.513,0.793,0.314152872,0.141347444,0.150020047,5
0.003,93.457,9525.13,7736.5,0.516,0.79,0.307642664,0.143071078,0.150431833,5
0.022,95.916,9644.084,7677,0.509,0.793,0.319226312,0.145045246,0.149142294,5
0.007,94.187,9358.728,7429.5,0.512,0.817,0.311081486,0.14030946,0.143778243,5
0.011,94.315,9614.569,7469.5,0.497,0.796,0.311684457,0.144555413,0.14464516,5
0.01,92.396,9268.008,7387,0.497,0.787,0.302644595,0.138803864,0.142857143,5
0.017,91.841,9118.195,7388.5,0.496,0.789,0.300030149,0.136317558,0.142889652,5
0.001,92.586,9324.734,7230.5,0.48,0.787,0.303539631,0.139745293,0.139465329,5
