angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.13,164.265,41273.3,30190,0.098,0.721,0.549613918,0.416722573,0.371205455,7
0.108,165.551,41317.086,30468,0.099,0.705,0.557182542,0.417308777,0.375909506,7
0.121,164.904,41211.095,30492,0.099,0.712,0.553374688,0.415889775,0.376315611,7
0.132,164.465,41299.408,30569.5,0.1,0.727,0.550790998,0.417072105,0.377626992,7
0.116,165.856,41780.407,31001.5,0.101,0.708,0.558977588,0.423511696,0.384936884,7
0.132,166.201,42901.379,31376.5,0.102,0.723,0.561008051,0.438519213,0.391282277,7
0.149,168.355,43872.373,31990.5,0.104,0.738,0.573685202,0.451518832,0.401671799,7
0.125,170.667,44591.124,32710.5,0.106,0.7,0.587292245,0.461141435,0.413854953,7
0.143,170.629,45241.525,32758.5,0.107,0.736,0.5870686,0.469848971,0.414667163,7
0.131,173.409,45168.582,32868.5,0.107,0.719,0.603430011,0.468872414,0.416528478,7
0.142,173.782,45036.201,32932.5,0.107,0.682,0.605625265,0.467100103,0.417611425,7
0.147,175.009,45258.508,33274.5,0.108,0.676,0.61284665,0.470076338,0.423398423,7
0.144,174.954,45148.717,33383.5,0.109,0.667,0.612522953,0.468606462,0.425242817,7
0.169,175.915,46270.851,33772.5,0.11,0.685,0.618178822,0.483629536,0.431825104,7
0.172,177.624,46409.974,33922,0.11,0.691,0.62823697,0.485492108,0.434354801,7
0.182,177.259,46522.84,34032,0.111,0.685,0.626088799,0.487003152,0.436216116,7
0.179,176.341,46373.969,33814.5,0.11,0.66,0.620686002,0.485010075,0.432535788,7
0.207,175.717,46672.649,33294.5,0.108,0.71,0.617013513,0.489008788,0.423736844,7
0.204,175.634,45893.677,33083,0.108,0.69,0.616525025,0.478579949,0.420158043,7
0.186,173.96,44823.203,32688,0.106,0.67,0.606672866,0.464248497,0.413474229,7
0.195,173.284,44689.553,32228.5,0.105,0.678,0.602694336,0.462459197,0.405699008,7
0.2,173.22,44212.657,32113,0.105,0.683,0.60231767,0.456074537,0.403744628,7
0.177,172.702,44296.9,32136.5,0.105,0.654,0.599269033,0.457202378,0.404142272,7
0.195,172.429,44358.087,32118,0.105,0.662,0.597662319,0.458021547,0.403829233,7
0.193,172.62,44208.016,31906.5,0.104,0.661,0.598786431,0.456012404,0.400250431,7
0.185,171.5,43905.439,31861.5,0.104,0.654,0.592194783,0.451961518,0.399488984,7
0.17,171.886,44005.714,31866.5,0.104,0.662,0.594466547,0.453303995,0.39957359,7
0.165,171.737,44104.188,32087.5,0.104,0.681,0.593589623,0.45462236,0.403313141,7
0.164,169.682,44060.77,31793,0.103,0.71,0.581495127,0.454041082,0.398329893,7
0.134,167.534,44760.716,31513,0.103,0.711,0.568853289,0.463411924,0.393592,7
0.129,165.359,44708.463,31532.5,0.103,0.718,0.556052545,0.462712363,0.39392196,7
0.121,160.249,44054.235,30727.5,0.1,0.727,0.525978153,0.453953592,0.380300518,7
0.098,158.784,43351.823,30303.5,0.099,0.711,0.517356043,0.444549735,0.373125994,7
0.11,153.367,43979.323,29935,0.097,0.751,0.485474834,0.452950673,0.366890589,7
0.099,150.645,43109.229,29598.5,0.096,0.739,0.469454777,0.441301898,0.361196656,7
0.09,149.088,42935.036,29162,0.095,0.75,0.46029121,0.438969811,0.35381062,7
0.092,144.258,42136.137,28742.5,0.094,0.767,0.43186473,0.428274191,0.346712241,7
0.089,141.886,41747.427,28065.5,0.091,0.766,0.417904562,0.423070161,0.335256692,7
0.086,138.234,40878.735,27584,0.09,0.772,0.396411083,0.411440156,0.327109208,7
0.072,135.473,40434.832,27059.5,0.088,0.769,0.380161495,0.405497205,0.31823412,7
0.068,134.633,39580.01,26847.5,0.087,0.762,0.37521776,0.39405289,0.314646858,7
0.058,133.903,38909.383,26585.5,0.087,0.755,0.370921418,0.38507457,0.310213544,7
0.054,134.174,37695.787,26041.5,0.085,0.756,0.372516361,0.368827007,0.301008494,7
0.049,134.732,37198.614,25880.5,0.084,0.74,0.375800414,0.36217088,0.298284206,7
0.047,133.058,37451.665,25770.5,0.084,0.75,0.365948256,0.365558714,0.296422891,7
0.049,133.873,37326.631,25640.5,0.083,0.738,0.370744856,0.363884765,0.294223155,7
0.057,132.45,37077.4,25428.5,0.083,0.741,0.362369933,0.360548073,0.290635893,7
0.05,133.507,36963.329,25390.5,0.083,0.742,0.3685908,0.359020896,0.289992893,7
0.06,132.581,37383.068,25445.5,0.083,0.75,0.36314092,0.364640341,0.290923551,7
0.073,132.421,37781.269,25359.5,0.083,0.761,0.362199256,0.369971436,0.289468341,7
0.072,135.237,37029.474,25469.5,0.083,0.745,0.378772541,0.359906442,0.291329656,7
0.06,139.558,36630.19,25493,0.083,0.725,0.404203352,0.354560848,0.2917273,7
0.074,139.976,36709.513,25520,0.083,0.734,0.406663449,0.35562282,0.292184169,7
0.08,143.793,36780.542,25602.5,0.083,0.724,0.429128019,0.356573753,0.293580155,7
0.071,147.259,36451.23,25925,0.084,0.689,0.449526814,0.35216494,0.299037192,7
0.084,148.19,36919.573,26075.5,0.085,0.702,0.455006121,0.358435093,0.30158381,7
0.109,149.451,37626.234,26220,0.085,0.72,0.46242761,0.367895835,0.304028901,7
0.077,152.669,37289.295,26504.5,0.086,0.673,0.481366825,0.363384912,0.308842939,7
0.125,153.093,38091.629,26557.5,0.086,0.709,0.483862235,0.37412652,0.309739754,7
0.119,156.321,38052.368,26825,0.087,0.681,0.502860304,0.373600896,0.314266134,7
0.112,156.776,37697.026,27148,0.088,0.672,0.505538161,0.368843595,0.319731632,7
0.122,156.932,38308.785,27096.5,0.088,0.684,0.506456283,0.377033794,0.318860198,7
0.119,157.513,38211.413,27038,0.088,0.674,0.5098757,0.375730182,0.317870317,7
0.11,157.012,37351.582,26739,0.087,0.66,0.506927115,0.364218808,0.312810924,7
0.082,157.678,37531.356,26837,0.087,0.63,0.510846791,0.366625613,0.314469187,7
0.154,156.728,38219.332,26605.5,0.087,0.705,0.505255662,0.375836201,0.310551965,7
0.113,156.59,37402.779,26601,0.087,0.655,0.504443477,0.364904231,0.31047582,7
0.12,157.706,37626.779,26638,0.087,0.66,0.511011582,0.367903131,0.311101899,7
0.131,157.117,37534.352,26532,0.086,0.671,0.507545082,0.366665723,0.309308268,7
0.128,157.308,37505.482,26603,0.087,0.665,0.508669193,0.366279213,0.310509662,7
0.135,157.535,37651.355,26881.5,0.088,0.662,0.510005179,0.368232154,0.315222173,7
0.109,158.689,37515.813,26686.5,0.087,0.658,0.51679693,0.366417524,0.311922569,7
0.125,157.872,37297.917,26758.5,0.087,0.658,0.511988559,0.363500343,0.313140885,7
0.106,157.495,37045.624,26684,0.087,0.645,0.509769763,0.360122657,0.311880267,7
0.121,157.489,37070.156,26480,0.086,0.651,0.509734451,0.36045109,0.308428373,7
0.135,157.538,37026.581,26400.5,0.086,0.657,0.510022835,0.35986771,0.30708315,7
0.143,157.861,36898.035,26336,0.086,0.672,0.511923819,0.358146743,0.305991743,7
0.126,157.93,36780.792,26470.5,0.086,0.651,0.512329912,0.3565771,0.308267623,7
0.13,157.636,37155.422,26781,0.087,0.659,0.510599605,0.361592627,0.313521608,7
0.093,158.722,37206.211,26857,0.087,0.642,0.516991148,0.362272588,0.314807608,7
0.148,157.982,37637.719,26984,0.088,0.672,0.512635953,0.368049596,0.316956581,7
0.126,158.313,37619.872,27110,0.088,0.67,0.51458402,0.367810661,0.319088632,7
0.143,157.769,38048.398,26944.5,0.088,0.695,0.511382363,0.373547745,0.316288199,7
0.137,156.7,37656.71,26688.5,0.087,0.706,0.505090871,0.368303846,0.311956411,7
0.151,155.519,37126.08,26561.5,0.086,0.724,0.498140214,0.361199798,0.309807438,7
0.113,155.341,36809.285,26518,0.086,0.697,0.497092613,0.356958562,0.309071373,7
0.118,153.819,37162.303,26418.5,0.086,0.715,0.488135035,0.36168475,0.307387729,7
0.115,152.629,37358.496,26331.5,0.086,0.716,0.481131409,0.364311372,0.305915598,7
0.108,152.791,37806.578,26724.5,0.087,0.701,0.482084844,0.370310271,0.312565569,7
0.099,152.233,37745.831,26615,0.087,0.696,0.478800791,0.369496994,0.310712714,7
0.085,153.34,37938.111,27058,0.088,0.702,0.485315928,0.372071229,0.318208738,7
0.089,153.841,38422.871,26929,0.088,0.684,0.488264513,0.378561171,0.316025923,7
0.104,152.888,38521.586,27033,0.088,0.707,0.482655728,0.379882763,0.317785712,7
0.096,152.339,38253.255,26867.5,0.087,0.71,0.479424643,0.376290361,0.314985279,7
0.091,153.955,38602.378,27240,0.089,0.684,0.488935449,0.380964402,0.321288368,7
0.118,152.141,39223.753,27335.5,0.089,0.731,0.478259334,0.38928334,0.322904328,7
0.116,153.364,39327.058,27568,0.09,0.716,0.485457178,0.390666382,0.326838472,7
0.105,156.242,40136.554,28207.5,0.092,0.717,0.502395358,0.401503874,0.337659481,7
0.107,156.845,41188.658,28733,0.094,0.715,0.505944253,0.41558939,0.346551491,7
0.097,158.892,42250.195,29267,0.095,0.699,0.517991666,0.429801194,0.35558733,7
0.108,160.636,43438.981,30240,0.098,0.702,0.528255803,0.445716602,0.372051508,7
0.1,162.488,44231.906,30780.5,0.1,0.684,0.539155563,0.456332242,0.381197333,7
0.082,163.881,44095.304,31075.5,0.101,0.674,0.547353924,0.454503421,0.386189042,7
0.092,164.498,45001.304,31125.5,0.101,0.677,0.550985216,0.466632904,0.387035094,7
0.093,164.747,45458.225,31671,0.103,0.674,0.55245068,0.47275014,0.396265525,7
0.105,164.634,46196.054,31835.5,0.104,0.687,0.55178563,0.482628157,0.399049037,7
0.087,167.484,46165.841,32107,0.105,0.667,0.568559019,0.482223667,0.403643101,7
0.112,165.898,47162.591,32550,0.106,0.702,0.559224775,0.495568107,0.411139125,7
0.113,167.573,48049.455,32744.5,0.107,0.701,0.569082819,0.507441398,0.414430268,7
0.116,168.049,49063.047,33208.5,0.108,0.709,0.57188427,0.521011317,0.422281634,7
0.111,168.261,49993.435,33799,0.11,0.709,0.573131974,0.533467305,0.432273512,7
0.081,168.624,49413.845,34580.5,0.113,0.682,0.575268374,0.525707783,0.44549731,7
0.092,169.121,51168.354,34764.5,0.113,0.698,0.578193418,0.549197062,0.448610782,7
0.098,167.928,51406.778,34908,0.114,0.711,0.571172136,0.55238907,0.451038952,7
0.089,166.816,51770.153,35332,0.115,0.716,0.564627572,0.557253917,0.458213476,7
0.072,168.177,51417.266,35243,0.115,0.696,0.572637601,0.552529483,0.456707503,7
0.103,165.592,53657.537,35655.5,0.116,0.73,0.557423843,0.58252212,0.463687434,7
0.085,168.33,52781.294,35779.5,0.116,0.703,0.573538067,0.570791022,0.465785644,7
0.081,168.029,52641.2,35769,0.116,0.713,0.571766562,0.56891545,0.465607973,7
0.085,166.397,52508.302,35616.5,0.116,0.716,0.56216159,0.567136219,0.463027514,7
0.095,165.722,53207.723,35613,0.116,0.728,0.558188945,0.576500032,0.46296829,7
0.076,169.159,51351.746,35166,0.114,0.701,0.578417063,0.551652305,0.455404582,7
0.108,168.223,49979.627,33992,0.111,0.713,0.572908329,0.533282444,0.435539274,7
0.112,166.789,48240.708,33243.5,0.108,0.706,0.564468666,0.510001883,0.422873871,7
0.133,166.261,47627.214,32377.5,0.105,0.721,0.561361175,0.501788456,0.408220244,7
0.124,166.496,46561.933,31658.5,0.103,0.711,0.562744244,0.487526527,0.396054012,7
0.154,164.573,45724.683,31025.5,0.101,0.732,0.551426621,0.476317466,0.38534299,7
0.157,165.512,44580.04,30460,0.099,0.716,0.556953011,0.460993043,0.375774138,7
0.158,164.589,42801.6,29875.5,0.097,0.694,0.551520787,0.437183377,0.365883786,7
0.17,164.433,42216.987,29444,0.096,0.696,0.550602665,0.429356607,0.358582355,7
0.182,163.266,41914.394,28987,0.094,0.716,0.543734404,0.425305507,0.350849437,7
0.18,163.936,41293.149,28809.5,0.094,0.702,0.547677621,0.41698831,0.347845951,7
0.178,163.543,40958.321,28934.5,0.094,0.697,0.545364659,0.412505649,0.349961082,7
0.176,163.929,40465.789,28649.5,0.093,0.67,0.547636424,0.405911656,0.345138583,7
0.175,162.544,40062.709,28580,0.093,0.67,0.539485145,0.400515241,0.343962571,7
0.193,162.698,40490.935,28504,0.093,0.688,0.540391497,0.406248309,0.342676571,7
0.21,162.914,40515.998,28461,0.093,0.694,0.541662743,0.406583851,0.341948966,7
0.202,162.671,40506.51,28497,0.093,0.685,0.540232591,0.406456826,0.342558124,7
0.218,162.556,40648.017,28397.5,0.092,0.705,0.53955577,0.408351315,0.34087448,7
0.198,162.15,39909.405,28271,0.092,0.677,0.537166298,0.398462814,0.338733967,7
0.204,162.187,40046.46,28331.5,0.092,0.69,0.537384058,0.4002977,0.339757691,7
0.218,162.604,40548.48,28216,0.092,0.694,0.539838269,0.407018719,0.33780331,7
0.199,161.758,39779.367,28369.5,0.092,0.678,0.534859221,0.396721872,0.34040069,7
0.213,163.209,40141.088,28493,0.093,0.7,0.543398936,0.401564575,0.34249044,7
0.206,164.54,41056.083,29046.5,0.095,0.695,0.551232403,0.413814482,0.351856239,7
0.204,164.467,41111.765,29143.5,0.095,0.691,0.550802768,0.41455995,0.35349758,7
0.215,163.553,41219.995,28876.5,0.094,0.714,0.545423513,0.416008928,0.348979661,7
0.203,164.806,41596.648,29235,0.095,0.703,0.552797919,0.421051539,0.355045856,7
0.179,164.498,40689.262,29175.5,0.095,0.683,0.550985216,0.408903501,0.354039054,7
0.045,136.124,31714.121,25895.5,0.084,0.712,0.38399289,0.288744761,0.298538022,8
0.062,137.737,31417.594,25989.5,0.085,0.746,0.39348604,0.284774872,0.3001286,8
0.046,137.666,31494.262,25821.5,0.084,0.733,0.393068176,0.2858013,0.297285864,8
0.054,140.672,32273.748,26274.5,0.086,0.733,0.410759687,0.296237019,0.304951098,8
0.059,139.217,32136.185,26806.5,0.087,0.73,0.402196431,0.294395333,0.313953095,8
0.067,140.838,32490.752,26999.5,0.088,0.74,0.411736664,0.299142258,0.317218857,8
0.065,143.019,32367.416,27227,0.089,0.724,0.42457272,0.297491042,0.321068395,8
0.065,140.715,33391.381,27484,0.089,0.704,0.41101276,0.311199834,0.325417104,8
0.057,143.776,33869.589,28215.5,0.092,0.724,0.429027967,0.317602059,0.337794849,8
0.053,145.79,34201.356,28634,0.093,0.735,0.440881162,0.322043739,0.344876307,8
0.065,148.146,35887.602,29440.5,0.096,0.724,0.454747163,0.344619116,0.358523131,8
0.066,147.972,36067.859,29622,0.096,0.715,0.453723104,0.347032388,0.361594301,8
0.061,149.258,36703.632,29816.5,0.097,0.72,0.461291727,0.355544085,0.364885445,8
0.045,150.9,37265.226,30114.5,0.098,0.722,0.470955553,0.363062678,0.369927916,8
0.064,150.11,37478.436,30676.5,0.1,0.693,0.466306088,0.365917123,0.379437544,8
0.048,151.111,36410.64,30956.5,0.101,0.728,0.472197373,0.351621523,0.384175437,8
0.062,152.656,38165.497,31486,0.102,0.724,0.481290315,0.375115461,0.393135131,8
0.045,153.261,38871.294,31602.5,0.103,0.7,0.484850982,0.384564636,0.395106433,8
0.052,152.243,38242.583,31711.5,0.103,0.705,0.478859645,0.376147485,0.396950827,8
0.054,151.085,38119.004,31573,0.103,0.71,0.472044352,0.374493015,0.394607263,8
0.061,153.081,37993.977,31669,0.103,0.739,0.48379161,0.37281916,0.396231683,8
0.047,152.342,37845.889,31732.5,0.103,0.714,0.4794423,0.370836565,0.397306169,8
0.051,153.303,37617.5,31717.5,0.103,0.735,0.485098168,0.367778905,0.397052354,8
0.052,152.433,38049.833,31847,0.104,0.71,0.479977871,0.373566957,0.399243629,8
0.037,155.966,38702.722,31882.5,0.104,0.735,0.500770987,0.382307803,0.399844326,8
0.052,151.928,37952.885,31523,0.103,0.715,0.477005744,0.372269022,0.39376121,8
0.071,150.203,38849.024,31487,0.102,0.736,0.46685343,0.384266486,0.393152053,8
0.047,152.97,37545.911,31930.5,0.104,0.728,0.48313833,0.366820475,0.400656537,8
0.063,152.859,39285.503,32441,0.106,0.719,0.482485051,0.390110045,0.409294731,8
0.054,155.095,40927.64,33139.5,0.108,0.687,0.495644804,0.412094894,0.421114082,8
0.064,157.112,41241.014,33833.5,0.11,0.721,0.507515655,0.416290329,0.432857288,8
0.045,156.916,40838.078,34232,0.111,0.703,0.506362117,0.410895842,0.439600325,8
0.045,160.439,43367.645,35242.5,0.115,0.672,0.527096379,0.444761559,0.456699042,8
0.059,164.581,44536.148,36781,0.12,0.708,0.551473704,0.460405419,0.482732072,8
0.05,166.189,46317.495,38249,0.125,0.702,0.560937426,0.484254003,0.507572168,8
0.061,168.028,48240.549,38889.5,0.127,0.669,0.571760676,0.509999754,0.518410098,8
0.058,169.667,48554.408,39874.5,0.13,0.645,0.581406846,0.514201683,0.535077329,8
0.045,172.755,51059.439,41255,0.134,0.65,0.59958096,0.547738913,0.558436834,8
0.039,177.048,52336.415,42348.5,0.138,0.679,0.62484698,0.564835004,0.576939998,8
0.048,175.067,51420.722,43365.5,0.141,0.678,0.613188003,0.552575752,0.594148702,8
0.052,180.211,52345.303,44388,0.144,0.698,0.643462498,0.564953996,0.611450472,8
0.081,179.231,55119.974,44697,0.145,0.682,0.637694807,0.602101153,0.616679075,8
0.049,184.729,56512.09,45509,0.148,0.687,0.670052733,0.620738733,0.630418965,8
0.066,181.392,55417.163,45983.5,0.15,0.685,0.650413155,0.606079905,0.638448002,8
0.033,186.802,59071.219,47390,0.154,0.657,0.682253166,0.655000224,0.662247453,8
0.016,193.213,61049.392,48774.5,0.159,0.676,0.719984463,0.681483905,0.685674642,8
0.03,191.273,61429.166,50026,0.163,0.679,0.708566788,0.686568301,0.706851332,8
0.053,191.872,61532.133,50267,0.164,0.67,0.712092142,0.687946818,0.710929304,8
0.042,193.632,63140.546,51106.5,0.166,0.667,0.722450445,0.709480171,0.725134522,8
0.054,192.924,62726.599,51219,0.167,0.671,0.718283582,0.703938269,0.72703814,8
0.03,194.053,63031.4,51877.5,0.169,0.666,0.724928198,0.70801893,0.738180649,8
0.036,195.554,65403.606,52673,0.171,0.64,0.733762183,0.739777905,0.751641342,8
0.039,199.528,64646.005,53528.5,0.174,0.695,0.75715076,0.729635181,0.766117297,8
0.038,201.721,67762.074,54200,0.176,0.664,0.770057441,0.771352957,0.777479779,8
0.064,199.395,66107.226,54203,0.176,0.687,0.756368002,0.749197935,0.777530542,8
0.067,199.154,67173.847,54095.5,0.176,0.696,0.754949621,0.763477803,0.77571153,8
0.063,193.028,64281.147,53184.5,0.173,0.662,0.718895664,0.72475048,0.760296457,8
0.058,193.284,64037.231,52398.5,0.171,0.657,0.720402326,0.721484945,0.746996514,8
0.053,189.79,63567.82,50803.5,0.165,0.618,0.69983874,0.715200494,0.720007445,8
0.068,185.028,60414.666,49581.5,0.161,0.653,0.671812468,0.672986225,0.699329927,8
0.039,188.885,59397.429,47796.5,0.156,0.674,0.694512454,0.659367507,0.669125859,8
0.027,182.371,55807.634,45904.5,0.149,0.691,0.656174961,0.611307511,0.637111239,8
0.036,177.876,52308.207,43696,0.142,0.676,0.62972009,0.564457357,0.599741108,8
0.031,175.175,51964.411,42249,0.138,0.667,0.613823626,0.559854633,0.575256354,8
0.05,167.947,48608.77,40376,0.131,0.669,0.571283959,0.514929479,0.543563234,8
0.045,168.36,47474.83,38658.5,0.126,0.676,0.573714629,0.499748347,0.514501337,8
0.033,163.689,45747.736,37028.5,0.121,0.685,0.546223928,0.476626098,0.486920031,8
0.021,161.078,44411.663,35846,0.117,0.687,0.53085715,0.45873882,0.466910894,8
0.026,158.88,42037.13,34657.5,0.113,0.695,0.517921041,0.42694869,0.44680023,8
0.045,154.791,41015.541,33470.5,0.109,0.715,0.493855643,0.413271708,0.426714948,8
0.041,153.674,40631.316,32801,0.107,0.718,0.487281652,0.408127723,0.415386307,8
0.024,150.976,38162.13,31297.5,0.102,0.712,0.471402844,0.375070384,0.389945514,8
0.023,144.544,36446.208,29311.5,0.095,0.701,0.433547954,0.352097706,0.356340316,8
0.025,140.923,33308.178,27345.5,0.089,0.717,0.412236923,0.310085917,0.323073539,8
0.048,134.001,30944.642,25880.5,0.084,0.744,0.371498187,0.278443015,0.298284206,8
0.025,132.669,31443.184,25043.5,0.082,0.698,0.363658835,0.28511747,0.28412129,8
0.021,129.226,28927.637,24084.5,0.078,0.707,0.343395405,0.251439452,0.267894007,8
0.029,128.092,27737.115,22828,0.074,0.744,0.336721362,0.235500803,0.246632712,8
0.027,124.806,26790.394,22065,0.072,0.732,0.317381939,0.22282615,0.233721953,8
0.031,123.246,26123.658,21248,0.069,0.718,0.308200716,0.213899921,0.219897458,8
0.04,121.149,24947.722,20669.5,0.067,0.747,0.295859033,0.198156549,0.210108633,8
0.035,118.792,24388.637,20071.5,0.065,0.735,0.281987146,0.190671547,0.199989847,8
0.038,117.953,23430.026,19410.5,0.063,0.742,0.277049296,0.177837711,0.188805036,8
0.037,116.256,22601.304,19162,0.062,0.751,0.267061773,0.166742822,0.184600156,8
0.042,114.82,22452.693,18695.5,0.061,0.757,0.258610339,0.164753225,0.176706488,8
0.049,112.005,21991.38,18364.5,0.06,0.749,0.24204294,0.15857719,0.171105621,8
0.043,110.042,20813.561,17574,0.057,0.767,0.230489901,0.142808608,0.157729534,8
0.048,106.209,19334.84,16639,0.054,0.779,0.207931164,0.123011565,0.141908356,8
0.04,104.791,18809.961,15874.5,0.052,0.782,0.199585668,0.115984511,0.128972216,8
0.039,102.904,18074.767,15288,0.05,0.791,0.188479919,0.10614177,0.119048022,8
0.039,101.087,17659.135,15051.5,0.049,0.791,0.177786148,0.10057731,0.115046194,8
0.042,101.858,18353.014,15347,0.05,0.797,0.182323791,0.109866927,0.120046364,8
0.034,103.402,18172.911,15497.5,0.05,0.784,0.191410848,0.107455717,0.122592981,8
0.039,104.236,18652.784,15717.5,0.051,0.773,0.196319271,0.113880233,0.126315611,8
0.025,105.515,19346.781,15988,0.052,0.774,0.203846697,0.12317143,0.130892754,8
0.034,106.189,19703.556,16611.5,0.054,0.777,0.207813456,0.127947916,0.141443027,8
0.035,108.625,21210.503,17732.5,0.058,0.77,0.22215029,0.148122847,0.16041152,8
0.02,113.238,22606.826,18751.5,0.061,0.752,0.249299637,0.16681675,0.177654066,8
0.026,116.66,24166.002,20367.5,0.066,0.766,0.269439475,0.187690921,0.204998477,8
0.025,121.791,26030.914,21881,0.071,0.753,0.299637459,0.212658269,0.230608481,8
0.035,125.16,26875.566,22913.5,0.075,0.745,0.31946537,0.223966428,0.248079461,8
0.028,130.555,30426.011,24949.5,0.081,0.7,0.351217101,0.271499609,0.282530712,8
0.036,133.571,32074.036,26805,0.087,0.714,0.368967466,0.293563285,0.313927713,8
0.032,137.379,34016.561,27880,0.091,0.688,0.391379067,0.319569713,0.332117838,8
0.039,136.824,35129.239,28976.5,0.094,0.643,0.38811267,0.33446619,0.350671766,8
0.041,140.21,35364.757,29991.5,0.098,0.673,0.408040633,0.337619294,0.367846628,8
0.041,142.614,37920.405,31447.5,0.102,0.64,0.422189133,0.371834182,0.392483671,8
0.053,145.143,41134.641,33272.5,0.108,0.661,0.437073309,0.414866213,0.423364581,8
0.043,152.211,42506.624,35653,0.116,0.699,0.478671312,0.433234253,0.463645132,8
0.039,155.894,44612.892,36458,0.119,0.684,0.500347239,0.461432864,0.477266574,8
0.009,163.905,46943.114,37776.5,0.123,0.687,0.547495174,0.492629759,0.499576974,8
0.062,157.312,46208.824,38503.5,0.125,0.633,0.508692735,0.482799122,0.511878575,8
0.076,161.016,47692.666,40178,0.131,0.689,0.530492255,0.502664724,0.540212867,8
0.055,165.92,50923.196,41267.5,0.134,0.617,0.559354254,0.545914899,0.558648347,8
0.049,177.983,53032.363,43856,0.143,0.705,0.630349828,0.574152321,0.602448475,8
0.071,177.751,55046.054,45109.5,0.147,0.656,0.628984415,0.601111516,0.623659007,8
0.048,186.147,56387.265,46484.5,0.151,0.713,0.67839823,0.619067582,0.646925446,8
0.049,185.054,57617.169,46999,0.153,0.653,0.671965488,0.635533475,0.655631324,8
0.065,187.044,56569.945,47721.5,0.155,0.702,0.683677433,0.621513292,0.66785678,8
0.037,188.811,60801.123,48265.5,0.157,0.646,0.694076934,0.678160092,0.67706183,8
0.058,188.895,59389.847,48588.5,0.158,0.688,0.694571308,0.659266,0.682527327,8
0.058,186.505,57102.597,47686.5,0.155,0.712,0.680505203,0.628644411,0.667264544,8
0.06,183.73,55631.845,45599,0.148,0.714,0.664173219,0.608954056,0.631941859,8
0.04,172.419,49822.422,41523,0.135,0.708,0.597603465,0.531177791,0.562971674,8
0.022,165.217,48438.414,38455.5,0.125,0.679,0.555216818,0.512648761,0.511066364,8
0.007,149.641,42003.823,33966.5,0.111,0.708,0.463545835,0.426502778,0.435107787,8
0.006,137.326,37332.545,29704.5,0.097,0.698,0.391067141,0.363963941,0.362990287,8
0.004,129.657,32622.153,26276.5,0.086,0.733,0.345932012,0.300901448,0.30498494,8
0.003,122.008,29271.911,23512,0.077,0.709,0.300914591,0.256048575,0.258206708,8
0.01,116.974,26637.308,22057,0.072,0.745,0.27128749,0.220776642,0.233586585,8
0.002,111.962,24229.389,20114.5,0.065,0.745,0.241789868,0.188539543,0.200717452,8
0.019,107.223,22369.275,18718.5,0.061,0.765,0.213898959,0.163636429,0.177095672,8
0.017,102.796,20742.197,17209.5,0.056,0.775,0.187844296,0.14185319,0.151561813,8
0.003,101.258,19473.007,16284.5,0.053,0.771,0.178792551,0.124861338,0.135909845,8
0.006,98.581,18929.177,15476.5,0.05,0.77,0.163037337,0.117580569,0.122237639,8
0.01,97.697,18356.262,15231.5,0.05,0.761,0.157834644,0.109910411,0.118091983,8
0.009,96.84,18469.878,15147,0.049,0.756,0.152790856,0.111431497,0.116662154,8
0.005,94.726,17903.249,14854.5,0.048,0.756,0.140349122,0.103845496,0.111712748,8
0.003,92.879,17634.533,14634.5,0.048,0.767,0.129478789,0.100247939,0.107990118,8
0.016,94.545,17231.734,14365.5,0.047,0.783,0.139283865,0.094855287,0.103438357,8
0.005,91.058,16368.859,14022.5,0.046,0.788,0.118761477,0.083303159,0.097634438,8
0.018,90.495,15862.276,13827,0.045,0.801,0.115447997,0.076521051,0.094326373,8
0.031,93.751,16443.08,13720,0.045,0.793,0.134610857,0.084296826,0.092515821,8
0.029,91.357,15697.467,13510.5,0.044,0.812,0.120521211,0.074314597,0.088970862,8
0.034,90.465,16058.614,13453.5,0.044,0.794,0.115271435,0.079149615,0.088006362,8
0.053,92.695,16167.375,13339,0.043,0.804,0.128395876,0.080605701,0.086068903,8
0.044,91.29,15813.922,13244.5,0.043,0.806,0.120126889,0.07587369,0.084469864,8
0.058,92.513,15736.815,13224.5,0.043,0.814,0.127324733,0.074841386,0.084131443,8
0.057,93.02,15674.384,13179.5,0.043,0.797,0.13030863,0.074005562,0.083369996,8
0.06,93.603,15764.921,13304.5,0.043,0.82,0.133739818,0.075217667,0.085485126,8
0.06,92.448,15474.748,13236.5,0.043,0.826,0.126942182,0.071332846,0.084334495,8
0.066,94.822,16218.551,13456.5,0.044,0.815,0.14091412,0.081290843,0.088057125,8
0.056,94.018,16482.665,13882.5,0.045,0.815,0.136182259,0.084826788,0.095265491,8
0.048,96.479,17433.889,14518,0.047,0.812,0.150666227,0.097561728,0.106018816,8
0.039,97.408,18445.269,15066,0.049,0.802,0.156133763,0.111102033,0.11529155,8
0.003,101.155,19539.703,16159.5,0.053,0.791,0.178186355,0.12575426,0.133794714,8
0.009,109.546,21352.549,17303.5,0.056,0.765,0.227570743,0.150024552,0.153152391,8
0.052,111.636,22396.741,18561,0.06,0.734,0.239871227,0.164004143,0.174430607,8
0.043,118.46,23535.238,19356,0.063,0.733,0.280033194,0.179246284,0.187882839,8
