angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.083,87.764,12228.3,9955,0.159,0.54,0.41702737,0.443796275,0.518175019,d
0.08,86.794,12232.767,10095,0.162,0.486,0.401243206,0.444090883,0.532136624,d
0.098,86.924,12218.917,10056.5,0.161,0.556,0.40335861,0.443177447,0.528297183,d
0.127,89.267,13078.667,10095.5,0.162,0.592,0.441484688,0.499879736,0.532186487,d
0.126,85.878,12297.258,10072,0.161,0.528,0.386337749,0.448344198,0.529842932,d
0.121,87.53,12694.142,10223,0.164,0.53,0.413219644,0.474519518,0.544901521,d
0.127,87.261,12609.279,10216,0.163,0.551,0.408842386,0.468922627,0.544203441,d
0.152,86.586,12540.889,10111,0.162,0.585,0.397858561,0.464412166,0.533732236,d
0.177,86.191,12330.857,10026,0.16,0.584,0.391430989,0.450560121,0.525255547,d
0.184,84.313,12403.048,10030.5,0.16,0.522,0.360871546,0.455321267,0.525704313,d
0.182,86.094,12675.994,10033,0.161,0.584,0.389852573,0.47332262,0.525953628,d
0.177,86.624,12962.822,10101,0.162,0.614,0.39847691,0.492239519,0.532734979,d
0.192,85.064,12587.275,10014.5,0.16,0.558,0.373092069,0.467471418,0.524108701,d
0.191,84.98,12573.996,10043.5,0.161,0.583,0.371725193,0.466595641,0.527000748,d
0.162,86.349,12720.424,10077.5,0.161,0.572,0.394002018,0.47625287,0.530391424,d
0.213,85.396,12453.917,10074,0.161,0.56,0.378494484,0.458676182,0.530042383,d
0.17,87.759,12838.457,10116,0.162,0.605,0.416946008,0.48403739,0.534230865,d
0.195,85.12,12913.658,10149.5,0.162,0.534,0.37400332,0.488997052,0.537571678,d
0.233,84.269,12442.275,9954.5,0.159,0.602,0.360155564,0.457908368,0.518125156,d
0.198,83.285,12384.825,9734.5,0.156,0.539,0.344143587,0.454119422,0.49618549,d
0.184,84.547,12196.282,9668.5,0.155,0.613,0.364679272,0.441684622,0.48960359,d
0.18,84.28,12031.08,9712.5,0.155,0.599,0.360334559,0.430789208,0.493991523,d
0.172,83.739,12092.954,9723,0.156,0.583,0.351531227,0.434869926,0.495038644,d
0.18,83.324,11819.841,9686,0.155,0.641,0.344778208,0.416857559,0.491348791,d
0.211,82.247,12083.906,9654,0.154,0.599,0.327252905,0.434273192,0.488157567,d
0.177,83.304,11820.325,9728,0.156,0.617,0.344452761,0.41688948,0.495537273,d
0.172,83.741,12154.416,9790,0.157,0.577,0.351563771,0.438923472,0.501720269,d
0.167,86.533,12217.121,9866,0.158,0.641,0.396996127,0.443058997,0.509299427,d
0.189,82.631,12027.976,9771,0.156,0.544,0.333501481,0.430584493,0.49982548,d
0.173,83.549,12146.033,9751.5,0.156,0.569,0.348439483,0.438370596,0.497880828,d
0.162,83.318,12055.904,9738,0.156,0.561,0.344680574,0.432426402,0.49653453,d
0.164,86.737,12915.159,9886.5,0.158,0.618,0.400315683,0.489096046,0.511343805,d
0.203,83.643,12242.882,9755,0.156,0.59,0.349969083,0.444757988,0.498229868,d
0.154,86.074,12129.678,9748.5,0.156,0.633,0.389527126,0.43729195,0.49758165,d
0.173,86.545,12388.044,9760,0.156,0.653,0.397191395,0.454331722,0.498728497,d
0.179,85.147,12147.291,9844,0.158,0.604,0.374442673,0.438453564,0.50710546,d
0.173,83.385,12015.605,9755,0.156,0.543,0.34577082,0.4297686,0.498229868,d
0.194,84.824,12164.507,9791.5,0.157,0.577,0.369186709,0.439588995,0.501869858,d
0.149,84.905,11979.985,9618,0.154,0.607,0.370504768,0.427419387,0.48456744,d
0.149,84.485,11998.011,9667,0.155,0.583,0.363670388,0.428608239,0.489454001,d
0.145,84.289,11843.73,9547,0.153,0.574,0.36048101,0.418433088,0.477486911,d
0.133,84.168,11608.494,9606,0.154,0.573,0.358512058,0.402918788,0.48337073,d
0.125,85.649,11742.26,9528.5,0.152,0.596,0.382611384,0.411740932,0.475641985,d
0.138,83.653,11533.833,9550,0.153,0.581,0.350131806,0.397994741,0.477786088,d
0.118,82.128,11378.642,9476,0.152,0.507,0.325316497,0.387759573,0.470406382,d
0.13,82.797,11140.014,9367.5,0.15,0.567,0.336202688,0.372021563,0.459586138,d
0.128,84.111,11517.781,9301.5,0.149,0.582,0.357584535,0.396936078,0.453004238,d
0.146,83.279,11102.644,9191.5,0.147,0.585,0.344045953,0.369556935,0.442034405,d
0.133,81.275,11052.608,9115,0.146,0.554,0.311436196,0.366256957,0.434405385,d
0.147,80.008,10578.174,8797.5,0.141,0.565,0.290819149,0.334967054,0.402742458,d
0.168,75.191,9690.604,7931.5,0.127,0.484,0.212435317,0.276429978,0.316379955,d
0.166,76.461,9651.002,7883,0.126,0.588,0.233101181,0.273818144,0.311543256,d
0.164,75.331,9493.172,7894,0.126,0.585,0.214713444,0.263408929,0.312640239,d
0.181,75.654,9610.906,7895,0.126,0.572,0.219969408,0.27117373,0.312739965,d
0.162,73.314,9439.727,7836.5,0.125,0.504,0.181892147,0.259884121,0.306906008,d
0.169,72.848,9234.783,7799.5,0.125,0.548,0.174309239,0.24636764,0.303216156,d
0.181,75.844,9545.295,7897,0.126,0.586,0.223061151,0.266846549,0.312939417,d
0.155,75.074,9538.516,7840.5,0.125,0.564,0.210531454,0.26639946,0.307304911,d
0.159,75.829,9687.742,8034,0.129,0.55,0.222817066,0.276241223,0.326601845,d
0.171,76.233,9420.538,7902.5,0.126,0.616,0.229391089,0.258618567,0.313487908,d
0.166,76.417,9616.5,7934,0.127,0.594,0.232385199,0.271542666,0.31662927,d
0.19,75.438,9805.819,7872.5,0.126,0.527,0.216454584,0.284028645,0.310496136,d
0.189,74.982,9329.753,7875,0.126,0.577,0.2090344,0.252631108,0.31074545,d
0.193,75.994,9740.588,7952,0.127,0.602,0.225502001,0.279726526,0.318424333,d
0.193,76.31,9967.105,8043.5,0.129,0.568,0.230644059,0.29466579,0.32754924,d
0.183,74.891,9693.407,7950.5,0.127,0.559,0.207553617,0.276614841,0.318274744,d
0.18,77.378,10055.129,8279.5,0.132,0.519,0.248022911,0.300471155,0.351084518,d
0.151,77.226,9794.745,8138,0.13,0.556,0.245549517,0.283298292,0.336973323,d
0.161,77.028,9622.394,8128,0.13,0.569,0.242327595,0.271931387,0.335976066,d
0.161,78.667,10012.473,8209.5,0.131,0.579,0.26899795,0.297657904,0.344103715,d
0.182,78.523,10092.549,8227,0.132,0.597,0.266654734,0.302939081,0.345848915,d
0.171,77.281,9991.147,8223,0.132,0.556,0.246444495,0.29625141,0.345450012,d
0.165,77.157,10147.566,8331.5,0.133,0.527,0.244426726,0.306567566,0.356270257,d
0.181,77.623,9821.89,8160.5,0.131,0.596,0.252009633,0.285088561,0.339217153,d
0.216,75.55,9894.331,8178,0.131,0.528,0.218277085,0.289866194,0.340962354,d
0.132,78.303,10068.532,8340,0.133,0.473,0.26307482,0.301355111,0.357117926,d
0.155,76.357,9791.558,8172.5,0.131,0.506,0.231408859,0.283088103,0.340413862,d
0.192,76.75,10036.814,8217,0.131,0.524,0.237803886,0.299263243,0.344851658,d
0.187,77.775,10040.211,8257.5,0.132,0.543,0.254483028,0.299487282,0.348890551,d
0.206,77.563,10034.565,8275,0.132,0.492,0.251033293,0.299114917,0.350635752,d
0.193,77.569,9831.559,8283,0.133,0.561,0.251130927,0.285726251,0.351433558,d
0.21,77.826,9994.15,8330.5,0.133,0.541,0.255312917,0.296449464,0.356170531,d
0.16,76.514,9661.208,8141.5,0.13,0.59,0.233963615,0.274491251,0.337322364,d
0.181,77.28,10055.451,8224,0.132,0.547,0.246428223,0.300492392,0.345549738,d
0.16,78.923,10072.515,8277,0.132,0.569,0.273163667,0.301617798,0.350835203,d
0.179,79.582,10235.138,8414,0.135,0.547,0.283887135,0.312343121,0.364497632,d
0.187,77.882,10218.881,8351,0.134,0.53,0.256224168,0.311270938,0.358214909,d
0.171,77.204,10058.602,8465,0.135,0.515,0.245191525,0.300700207,0.369583645,d
0.19,77.424,10164.027,8248.5,0.132,0.552,0.248771439,0.307653203,0.347993019,d
0.167,77.588,10038.135,8368.5,0.134,0.562,0.251440102,0.299350366,0.35996011,d
0.198,79.084,10362.53,8493.5,0.136,0.574,0.275783513,0.320744886,0.372425829,d
0.179,78.758,10052.799,8399,0.134,0.585,0.270478732,0.300317487,0.363001745,d
0.19,78.435,10285.576,8426.5,0.135,0.584,0.265222768,0.315669611,0.365744203,d
0.193,79.178,10544.572,8565.5,0.137,0.599,0.277313112,0.332750933,0.379606083,d
0.204,80.184,10888.728,8668.5,0.139,0.597,0.29368308,0.355448732,0.389877836,d
0.187,79.834,10666.299,8581.5,0.137,0.614,0.287987763,0.34077908,0.381201695,d
0.204,79.347,10920.225,8594,0.138,0.606,0.280063137,0.357526025,0.382448267,d
0.2,80.352,10607.212,8490,0.136,0.647,0.296416832,0.33688217,0.372076789,d
0.214,79.55,10649.861,8578,0.137,0.619,0.28336642,0.33969496,0.380852655,d
0.196,77.601,10584.27,8523,0.136,0.535,0.251651642,0.335369098,0.375367739,d
0.203,78.936,10454.03,8598,0.138,0.618,0.273375207,0.326779501,0.38284717,d
0.208,78.838,10853.678,8727.5,0.14,0.519,0.271780519,0.353137112,0.395761655,d
0.208,81.107,10890.303,8626,0.138,0.631,0.308702444,0.355552607,0.385639491,d
0.209,79.469,10499.859,8671,0.139,0.58,0.282048361,0.329802018,0.39012715,d
0.2,81.107,10913.425,8668,0.139,0.591,0.308702444,0.35707755,0.389827973,d
0.196,79.759,10662.437,8628.5,0.138,0.571,0.286767338,0.340524373,0.385888806,d
0.189,79.122,10619.131,8668.5,0.139,0.528,0.276401862,0.337668253,0.389877836,d
0.197,78.049,10899.158,8640,0.138,0.519,0.258941647,0.356136612,0.387035652,d
0.207,77.906,9951.77,8083.5,0.129,0.602,0.256614704,0.293654415,0.33153827,d
0.196,75.749,9898.057,8170,0.131,0.534,0.22151528,0.290111932,0.340164547,d
0.181,79.074,10177.948,8209,0.131,0.58,0.27562079,0.308571322,0.344053852,d
0.183,79.393,10321.024,8266,0.132,0.545,0.280811664,0.31800748,0.34973822,d
0.198,79.329,10732.085,8389,0.134,0.557,0.279770235,0.345117803,0.362004488,d
0.174,77.922,10327.129,8413,0.135,0.519,0.256875061,0.318410117,0.364397906,d
0.157,79.61,10741.755,8468.5,0.135,0.531,0.28434276,0.345755559,0.369932685,d
0.143,81.204,10905.341,8691,0.139,0.488,0.31028086,0.356544394,0.392121665,d
0.174,81.881,11544.659,8833.5,0.141,0.51,0.32129723,0.398708738,0.406332585,d
0.152,83.716,11505.476,9003,0.144,0.49,0.351156963,0.396124538,0.423236101,d
0.133,84.24,11590.631,9198.5,0.147,0.487,0.359683666,0.401740686,0.442732486,d
0.183,83.947,11892.429,9322,0.149,0.507,0.354915872,0.421644888,0.455048616,d
0.124,85.795,12085.441,9571,0.153,0.48,0.384987145,0.434374428,0.479880329,d
0.175,86.822,11676.839,9536.5,0.153,0.578,0.401698832,0.407426282,0.476439791,d
0.187,86.906,12452.311,9827.5,0.157,0.551,0.403065708,0.458570263,0.505459985,d
0.195,87.926,12488.486,9946,0.159,0.568,0.419663488,0.460956079,0.517277487,d
0.14,89.334,13190.338,10337.5,0.165,0.506,0.442574934,0.50724467,0.55632012,d
0.144,88.831,12826.136,10380,0.166,0.543,0.43438995,0.483224795,0.560558464,d
0.158,91.655,13663.338,10610.5,0.17,0.574,0.480343021,0.538439998,0.583545251,d
0.206,85.185,12811.773,10352,0.166,0.431,0.375061021,0.482277525,0.557766143,d
0.184,90.215,13304.648,10397,0.166,0.585,0.45691086,0.514783651,0.562253802,d
0.253,87.447,13552.964,10528.5,0.168,0.544,0.41186904,0.531160604,0.575367739,d
0.212,88.411,13255.993,10481,0.168,0.506,0.42755557,0.511574753,0.570630765,d
0.169,89.812,13663.767,10589.5,0.169,0.514,0.45035311,0.538468291,0.58145101,d
0.207,88.032,13532.721,10585.5,0.169,0.472,0.421388356,0.529825536,0.581052107,d
0.15,90.319,13468.717,10430,0.167,0.555,0.458603183,0.52560434,0.565544752,d
0.19,88.594,13207.372,10389,0.166,0.555,0.430533407,0.508368097,0.561455996,d
0.198,89.934,13365.516,10243,0.164,0.615,0.452338334,0.518798021,0.546896036,d
0.19,87.133,12841.967,10243,0.164,0.559,0.406759527,0.484268882,0.546896036,d
0.157,90.319,13098.388,10221,0.164,0.595,0.458603183,0.501180377,0.544702069,d
0.175,88.878,13050.635,10188.5,0.163,0.583,0.43515475,0.498030968,0.541460982,d
0.195,89.185,12990.502,10120,0.162,0.604,0.440150356,0.494065072,0.534629768,d
0.208,86.867,13148.596,10151.5,0.162,0.547,0.402431087,0.504491699,0.537771129,d
0.24,87.423,13052.01,10291.5,0.165,0.543,0.411478504,0.498121652,0.551732735,d
0.207,85.915,12616.586,10064.5,0.161,0.534,0.386939825,0.469404539,0.529094989,d
0.198,86.495,12631.047,10103,0.162,0.519,0.396377779,0.470358272,0.53293443,d
0.192,89.047,12715.095,10130,0.162,0.568,0.437904774,0.475901411,0.535627026,d
0.188,87.972,12924.851,10192.5,0.163,0.562,0.420412015,0.489735253,0.541859885,d
0.207,87.393,12876.903,10219.5,0.164,0.552,0.410990334,0.486572984,0.544552481,d
0.194,88.243,12465.54,10017.5,0.16,0.621,0.424821818,0.459442743,0.524407878,d
0.221,87.484,12693.423,10114.5,0.162,0.594,0.412471117,0.474472098,0.534081276,d
0.185,86.992,11790.011,9865.5,0.158,0.475,0.404465128,0.414890209,0.509249564,d
0.187,86.206,12315.031,9777,0.156,0.404,0.391675074,0.449516364,0.500423834,d
0.223,85.399,11533.387,9449.5,0.151,0.435,0.378543301,0.397965326,0.46776365,d
0.222,84.688,11545.075,9462,0.151,0.493,0.366973671,0.398736174,0.469010222,d
0.212,86.577,12074.093,9650.5,0.154,0.5,0.39771211,0.433626004,0.487808527,d
0.233,83.923,11607.229,9481,0.152,0.504,0.354525336,0.402835359,0.470905011,d
0.267,84.562,11839.447,9619.5,0.154,0.518,0.364923357,0.418150616,0.484717028,d
0.254,84.967,12027.632,9632,0.154,0.478,0.371513652,0.430561805,0.4859636,d
0.259,84.518,12656.962,9832.5,0.157,0.441,0.364207375,0.47206742,0.505958614,d
0.265,83.674,12133.582,9795.5,0.157,0.549,0.350473525,0.437549427,0.502268761,d
0.33,81.547,12598.136,9989.5,0.16,0.513,0.315862271,0.468187724,0.521615557,d
0.244,85.688,13023.667,10075.5,0.161,0.418,0.383246005,0.496252373,0.530191972,d
0.186,84.958,13219.85,10039,0.161,0.406,0.371367201,0.509191047,0.526551982,d
0.214,86.373,13356.498,10148,0.162,0.391,0.394392554,0.518203265,0.537422089,d
0.238,87.345,12535.411,9893,0.158,0.582,0.410209262,0.46405088,0.511992022,d
0.262,84.952,13270.451,10195,0.163,0.449,0.371269567,0.512528288,0.5421092,d
0.29,83.674,12958.965,10094,0.162,0.555,0.350473525,0.491985142,0.532036899,d
0.271,84.405,13586.368,10157,0.163,0.5,0.362368601,0.533363667,0.538319621,d
0.24,85.766,13795.523,10157.5,0.163,0.514,0.384515247,0.547157872,0.538369484,d
0.303,83.403,12948.535,9952,0.159,0.574,0.346063722,0.491297262,0.517875841,d
0.394,81.675,10756.582,8782.5,0.141,0.43,0.31794513,0.34673343,0.401246572,d
0.311,82.275,10923.913,8533,0.137,0.508,0.32770853,0.357769256,0.376364996,d
0.475,82.061,10630.21,8543.5,0.137,0.438,0.324226251,0.338398936,0.377412117,d
0.259,84.985,10960.215,8403.5,0.134,0.471,0.371806554,0.360163448,0.363450511,d
0.464,81.175,11059.609,8717,0.139,0.537,0.309808963,0.366718687,0.394714535,d
0.424,78.807,11032.968,8725,0.14,0.598,0.271276076,0.364961658,0.395512341,d
0.364,79.194,10309.105,8466,0.135,0.564,0.27757347,0.317221397,0.369683371,d
0.36,79.674,10902.083,8583.5,0.137,0.576,0.28538419,0.356329522,0.381401147,d
0.359,77.412,10233.895,8588,0.137,0.634,0.248576171,0.312261142,0.381849913,d
0.396,76.881,10932.833,8832.5,0.141,0.643,0.239935562,0.358357548,0.40623286,d
0.381,78.824,11402.349,9026,0.144,0.619,0.271552706,0.389323099,0.425529793,d
0.354,78.299,11463.357,9036.5,0.145,0.623,0.263009731,0.393346703,0.426576913,d
0.319,80.125,11630.506,9044,0.145,0.572,0.292723012,0.404370525,0.427324857,d
0.336,78.92,12000.546,9177,0.147,0.531,0.27311485,0.428775428,0.440588382,d
0.335,79.429,12254.635,9332,0.149,0.536,0.281397468,0.445533123,0.456045874,d
0.253,82.482,11813.448,9431.5,0.151,0.548,0.331076903,0.416435928,0.465968586,d
0.265,83.101,12447.774,9429.5,0.151,0.505,0.341149478,0.458271039,0.465769135,d
0.253,82.707,12476.77,9403.5,0.15,0.578,0.334738178,0.460183385,0.463176265,d
0.279,80.758,12813.13,9490,0.152,0.585,0.3030234,0.482367022,0.471802543,d
0.162,87.644,12581.348,9457.5,0.151,0.597,0.41507469,0.46708052,0.468561456,d
0.169,86.283,12040.976,9278.5,0.148,0.643,0.392928044,0.43144187,0.450710546,d
0.182,86.96,12234.21,9505,0.152,0.644,0.403944414,0.444186052,0.473298429,d
0.196,86.193,12489.561,9411,0.151,0.623,0.391463534,0.461026978,0.463924208,d
0.269,82.336,12580.247,9481,0.152,0.553,0.328701142,0.467007907,0.470905011,d
0.244,83.213,12275.899,9596,0.154,0.537,0.342971979,0.446935527,0.482373473,d
0.236,84.481,12429.887,9472.5,0.152,0.621,0.363605298,0.457091354,0.470057342,d
0.247,82.109,11580.582,9543,0.153,0.605,0.325007323,0.401077934,0.477088008,d
0.247,82.599,12130.71,9476.5,0.152,0.585,0.332980766,0.437360013,0.470456245,d
0.263,82.871,12288.432,9458.5,0.151,0.606,0.337406841,0.447762105,0.468661182,d
0.268,81.849,12503.462,9665.5,0.155,0.529,0.320776516,0.461943778,0.489304413,d
0.288,80.579,12273.32,9640.5,0.154,0.595,0.300110652,0.446765437,0.486811269,d
0.297,80.036,12096.976,9678,0.155,0.627,0.291274775,0.435135186,0.490550985,d
0.291,78.681,11808.185,9747.5,0.156,0.58,0.269225762,0.416088822,0.497481925,d
0.27,78.218,11849.927,9706,0.155,0.595,0.261691672,0.418841793,0.493343306,d
0.313,79.013,12002.823,9565.5,0.153,0.621,0.274628177,0.428925601,0.479331837,d
0.336,75.74,11841.268,9613.5,0.154,0.594,0.221368829,0.418270714,0.484118674,d
0.355,75.812,11943.723,9701.5,0.155,0.55,0.222540437,0.425027833,0.49289454,d
0.297,77.947,12090.698,9562,0.153,0.585,0.257281869,0.434721139,0.478982797,d
0.243,83.591,12591.631,9611.5,0.154,0.602,0.349122921,0.467758705,0.483919222,d
0.113,85.177,11099.494,8916.5,0.143,0.513,0.374930843,0.369349186,0.414609823,d
0.149,84.531,11592.429,8889,0.142,0.454,0.364418915,0.401859268,0.411867365,d
0.078,84.785,10811.258,8639.5,0.138,0.403,0.368552088,0.350339426,0.386985789,d
0.062,86.435,10954.638,8642,0.138,0.376,0.395401438,0.359795633,0.387235103,d
0.075,84.911,10352.978,8306,0.133,0.458,0.370602402,0.320114912,0.35372725,d
0.066,88.797,11027.891,8715.5,0.139,0.445,0.433836691,0.36462682,0.394564946,d
0.048,85.626,10955.197,8680,0.139,0.476,0.38223712,0.3598325,0.391024682,d
0.021,89.609,10824.695,8765.5,0.14,0.435,0.447049826,0.351225624,0.399551234,d
0.05,88.833,10591.151,8704,0.139,0.438,0.434422495,0.335822914,0.3934181,d
0.027,86.283,10696.031,8702.5,0.139,0.46,0.392928044,0.342739967,0.393268512,d
0.065,86.953,10604.5,8677.5,0.139,0.458,0.403830507,0.336703308,0.390775368,d
0.06,82.606,10809.81,8729.5,0.14,0.313,0.333094672,0.350243927,0.395961107,d
0.085,85.169,10500.565,8661,0.139,0.478,0.374800664,0.32984858,0.389129893,d
0.016,82.7,10393.821,8574,0.137,0.471,0.334624272,0.322808593,0.380453752,d
0.178,83.829,10777.995,8682,0.139,0.397,0.352995737,0.348145662,0.391224134,d
0.077,84.902,10597.553,8650,0.138,0.503,0.370455951,0.336245139,0.388032909,d
0.046,81.541,10304.56,8512.5,0.136,0.513,0.315764637,0.316921645,0.374320618,d
0.122,83.33,10717.131,8738,0.14,0.342,0.344875842,0.344131555,0.396808776,d
0.14,83.418,11005.813,8297.5,0.133,0.636,0.346307807,0.36317073,0.352879581,d
0.182,80.918,10975.256,8348.5,0.134,0.628,0.305626973,0.361155433,0.357965595,d
0.17,81.861,11218.604,8521,0.136,0.593,0.320971784,0.377204736,0.375168287,d
0.226,77.957,11354.348,8467,0.135,0.598,0.257444593,0.386157334,0.369783096,d
0.166,82.795,11060.721,8358,0.134,0.658,0.336170144,0.366792026,0.358912989,d
0.183,78.219,10724.137,8278.5,0.132,0.584,0.261707944,0.344593616,0.350984792,d
0.175,82.459,11329.954,8315.5,0.133,0.625,0.330702639,0.384548499,0.354674645,d
0.169,80.612,10971.224,8212.5,0.131,0.627,0.300647639,0.360889514,0.344402892,d
0.192,78.632,11030.028,8276,0.132,0.556,0.268428418,0.364767759,0.350735477,d
0.22,78.701,10838.394,8381.5,0.134,0.628,0.269551209,0.352129101,0.361256545,d
0.166,78.159,10272.324,8236.5,0.132,0.624,0.260731604,0.314795614,0.34679631,d
0.187,78.546,10937.311,8295,0.133,0.608,0.267028997,0.358652882,0.352630267,d
0.22,79.426,11075.942,8329,0.133,0.631,0.281348651,0.367795883,0.356020942,d
0.191,78.781,11301.977,8370,0.134,0.608,0.270852996,0.382703358,0.360109698,d
0.188,79.152,11310.239,8453.5,0.135,0.615,0.276890032,0.383248254,0.368436799,d
0.215,76.471,10938.85,8351,0.134,0.6,0.233263905,0.358754382,0.358214909,d
0.185,79.668,11598.253,8318,0.133,0.603,0.285286556,0.402243373,0.354923959,d
0.207,80.581,11940.971,8747,0.14,0.606,0.300143197,0.424846333,0.397706308,d
0.263,75.195,11136.178,8706.5,0.139,0.512,0.212500407,0.371768571,0.393667415,d
0.259,78.057,12173.879,9324.5,0.149,0.423,0.259071826,0.440207097,0.455297931,d
0.201,81.747,12047.295,9267,0.148,0.54,0.319116738,0.431858621,0.4495637,d
0.202,80.681,12242.477,9389,0.15,0.467,0.30177043,0.444731277,0.461730242,d
0.205,83.523,11619.457,9091,0.145,0.627,0.348016403,0.40364182,0.432011967,d
0.233,79.712,11539.347,9194.5,0.147,0.478,0.286002538,0.3983584,0.442333583,d
0.188,81.027,11696.486,9057,0.145,0.572,0.307400657,0.408722042,0.428621291,d
0.177,82.189,11857.074,9197.5,0.147,0.516,0.326309109,0.419313153,0.44263276,d
0.17,82.903,11693.596,9107.5,0.146,0.594,0.337927556,0.408531441,0.433657442,d
0.151,83.266,11328.009,9028.5,0.144,0.594,0.343834413,0.384420222,0.425779107,d
0.146,82.459,11235.677,8827,0.141,0.623,0.330702639,0.378330736,0.405684368,d
0.166,82.244,11374.193,8899,0.142,0.577,0.327204088,0.387466153,0.412864622,d
0.118,80.849,10664.227,8622.5,0.138,0.616,0.304504182,0.340642427,0.385290451,d
0.052,84.688,10564.06,8493.5,0.136,0.58,0.366973671,0.334036206,0.372425829,d
0.033,86.005,10789.446,8474,0.136,0.585,0.388404335,0.348900879,0.370481177,d
0.01,85.568,10625.903,8437.5,0.135,0.472,0.381293325,0.33811488,0.366841187,d
0.056,82.592,10117.402,8319,0.133,0.448,0.33286686,0.304578188,0.355023685,d
0.022,85.356,10586.376,8505,0.136,0.476,0.37784359,0.335507993,0.373572675,d
0.032,89.726,11400.535,8695,0.139,0.548,0.448953689,0.389203462,0.392520568,d
0.05,82.746,10102.832,8308.5,0.133,0.585,0.335372799,0.303617266,0.353976564,d
0.113,82.702,10112.218,8239.5,0.132,0.545,0.334656816,0.304236293,0.347095487,d
0.007,84.306,10484.221,8376,0.134,0.488,0.36075764,0.328770659,0.360708053,d
0.026,83.379,10405.086,8411,0.135,0.549,0.345673186,0.323551543,0.364198454,d
0.098,84.309,10644.155,8499.5,0.136,0.618,0.360806457,0.339318637,0.373024183,d
0.102,84.806,10849.312,8448.5,0.135,0.582,0.368893807,0.352849166,0.36793817,d
0.089,86.354,11060.218,8532.5,0.137,0.507,0.394083379,0.366758852,0.376315133,d
0.078,83.942,10529.227,8429.5,0.135,0.553,0.35483451,0.331738898,0.366043381,d
0.049,84.948,10863.12,8424.5,0.135,0.47,0.371204478,0.353759832,0.365544752,d
0.12,83.959,10839.53,8274.5,0.132,0.582,0.35511114,0.352204022,0.350585889,d
0.1,82.928,10469.031,8301,0.133,0.605,0.338334364,0.327768848,0.353228621,d
0.145,83.904,11492.558,9052.5,0.145,0.619,0.354216162,0.395272569,0.428172526,d
0.188,81.921,11942.604,9311.5,0.149,0.551,0.321948124,0.424954033,0.454001496,d
0.148,84.151,11917.782,9617.5,0.154,0.549,0.358235428,0.423316971,0.484517577,d
0.288,107.124,15738.665,11691,0.187,0.664,0.732059752,0.675312103,0.691298928,e
0.319,108.723,15819.321,11660,0.187,0.614,0.758079214,0.680631533,0.68820743,e
0.303,108.734,16075.308,11739,0.188,0.647,0.758258209,0.697514405,0.696085764,e
0.312,107.437,15808.648,11795,0.189,0.659,0.737152992,0.679927627,0.701670406,e
0.341,106.952,15972.938,11787,0.189,0.656,0.729260911,0.690762892,0.7008726,e
0.309,106.666,16208.633,11887,0.19,0.672,0.724607023,0.706307464,0.710845176,e
0.341,104.723,15500.215,11820,0.189,0.701,0.692989879,0.659585833,0.70416355,e
0.308,107.82,16004.518,11809,0.189,0.662,0.743385296,0.692845658,0.703066567,e
0.323,105.562,15429.59,11893.5,0.19,0.704,0.706642367,0.654927968,0.711493393,e
0.344,105.394,15276.813,11667.5,0.187,0.695,0.703908615,0.644852009,0.688955373,e
0.345,106.386,15882.584,11791.5,0.189,0.619,0.72005077,0.684803859,0.701321366,e
0.325,106.262,16024.104,11815.5,0.189,0.654,0.718033,0.694137395,0.703714784,e
0.312,106.413,16082.889,11803.5,0.189,0.655,0.720490123,0.698014388,0.702518075,e
0.336,106.638,15508.523,11860.5,0.19,0.697,0.724151398,0.660133763,0.708202443,e
0.333,105.989,15500.961,11883,0.19,0.681,0.713590653,0.659635033,0.710446273,e
0.326,104.017,15330.705,11800.5,0.189,0.703,0.681501611,0.648406298,0.702218898,e
0.288,109.693,15737.134,11870,0.19,0.654,0.773863377,0.675211131,0.709149838,e
0.307,106.639,15935.823,11758.5,0.188,0.606,0.72416767,0.688315081,0.698030416,e
0.331,107.151,15602.367,11765.5,0.188,0.645,0.732499105,0.666322968,0.698728497,e
0.291,107.619,15700.545,11739,0.188,0.638,0.740114557,0.672798011,0.696085764,e
0.337,105.249,15277.892,11846.5,0.19,0.68,0.701549126,0.644923171,0.706806283,e
0.357,105.954,15792,11893,0.19,0.667,0.713021121,0.678829657,0.71144353,e
0.349,107.644,16153.702,12021.5,0.192,0.649,0.740521366,0.702684651,0.72425829,e
0.352,105.708,15749.569,12299,0.197,0.688,0.709018127,0.676031245,0.751932186,e
0.354,106.001,16199.923,12257.5,0.196,0.632,0.713785921,0.705733022,0.747793568,e
0.346,107.566,15985.731,12277,0.196,0.634,0.739252124,0.691606617,0.74973822,e
0.401,107.732,16194.081,12411.5,0.199,0.637,0.741953331,0.70534773,0.763151334,e
0.358,106.345,15866.687,12239,0.196,0.635,0.719383604,0.683755419,0.745948641,e
0.403,105.978,15844.827,12357,0.198,0.638,0.713411657,0.682313707,0.75771628,e
0.393,101.396,15993.754,12355,0.198,0.72,0.638851824,0.69213575,0.757516829,e
0.36,105.475,16021.894,12301.5,0.197,0.678,0.705226674,0.693991641,0.752181501,e
0.371,105.615,15842.134,12377,0.198,0.663,0.7075048,0.682136098,0.759710795,e
0.353,106.802,16768.699,12480.5,0.2,0.616,0.726820061,0.743244975,0.770032411,e
